,ItemCode,level_1,raw,interpolated
690,39436,2021-11-13,3.0,3.0
691,39436,2021-11-14,3.0,3.0
692,39436,2021-11-15,,2.3776138879281192
693,39436,2021-11-16,2.0,2.0
694,39436,2021-11-17,2.0,2.0
695,39436,2021-11-18,3.0,3.0
696,39436,2021-11-19,,2.128094479853739
697,39436,2021-11-20,2.0,2.0
698,39436,2021-11-21,1.0,1.0
699,39436,2021-11-22,2.0,2.0
700,39436,2021-11-23,1.0,1.0
701,39436,2021-11-24,,2.062943249465161
702,39436,2021-11-25,1.0,1.0
703,39436,2021-11-26,5.0,5.0
704,39436,2021-11-27,,2.4908684958882414
705,39436,2021-11-28,1.0,1.0
706,39436,2021-11-29,5.0,5.0
707,39436,2021-11-30,,2.431410772314617
708,39436,2021-12-01,,2.2437091247802936
709,39436,2021-12-02,2.0,2.0
710,39436,2021-12-03,2.0,2.0
711,39436,2021-12-04,1.0,1.0
712,39436,2021-12-05,1.0,1.0
713,39436,2021-12-06,1.0,1.0
714,39436,2021-12-07,1.0,1.0
715,39436,2021-12-08,2.0,2.0
716,39436,2021-12-09,,1.9993034067705104
717,39436,2021-12-10,3.0,3.0
718,39436,2021-12-11,2.0,2.0
719,39436,2021-12-12,1.0,1.0
720,39436,2021-12-13,1.0,1.0
721,39436,2021-12-14,2.0,2.0
722,39436,2021-12-15,,3.586623393777222
723,39436,2021-12-16,12.0,12.0
724,39436,2021-12-17,2.0,2.0
725,39436,2021-12-18,3.0,3.0
726,39436,2021-12-19,2.0,2.0
727,39436,2021-12-20,4.0,4.0
728,39436,2021-12-21,2.0,2.0
729,39436,2021-12-22,2.0,2.0
730,39436,2021-12-23,3.0,3.0
731,39436,2021-12-24,3.0,3.0
732,39436,2021-12-25,1.0,1.0
733,39436,2021-12-26,1.0,1.0
734,39436,2021-12-27,1.0,1.0
735,39436,2021-12-28,4.0,4.0
736,39436,2021-12-29,1.0,1.0
737,39436,2021-12-30,2.0,2.0
738,39436,2021-12-31,5.0,5.0
739,39436,2022-01-01,1.0,1.0
740,39436,2022-01-02,1.0,1.0
741,39436,2022-01-03,10.0,10.0
742,39436,2022-01-04,,3.8038754025997497
743,39436,2022-01-05,,3.5826178464676
744,39436,2022-01-06,,3.3613602903354503
745,39436,2022-01-07,2.0,2.0
746,39436,2022-01-08,3.0,3.0
747,39436,2022-01-09,1.0,1.0
748,39436,2022-01-10,,3.336176483328498
749,39436,2022-01-11,6.0,6.0
750,39436,2022-01-12,5.0,5.0
751,39436,2022-01-13,2.0,2.0
752,39436,2022-01-14,1.0,1.0
753,39436,2022-01-15,,3.300343862197476
754,39436,2022-01-16,,3.498362970930164
755,39436,2022-01-17,3.0,3.0
756,39436,2022-01-18,4.0,4.0
757,39436,2022-01-19,8.0,8.0
758,39436,2022-01-20,,4.04646149705336
759,39436,2022-01-21,5.0,5.0
760,39436,2022-01-22,2.0,2.0
761,39436,2022-01-23,,3.1108302018035907
762,39436,2022-01-24,1.0,1.0
763,39436,2022-01-25,1.0,1.0
764,39436,2022-01-26,6.0,6.0
765,39436,2022-01-27,3.0,3.0
766,39436,2022-01-28,3.0,3.0
767,39436,2022-01-29,2.0,2.0
768,39436,2022-01-30,5.0,5.0
769,39436,2022-01-31,3.0,3.0
770,39436,2022-02-01,,3.02368460299688
771,39436,2022-02-02,2.0,2.0
772,39436,2022-02-03,4.0,4.0
773,39436,2022-02-04,1.0,1.0
774,39436,2022-02-05,2.0,2.0
775,39436,2022-02-06,6.0,6.0
776,39436,2022-02-07,2.0,2.0
777,39436,2022-02-08,3.0,3.0
778,39436,2022-02-09,,3.3635563267266555
779,39436,2022-02-10,4.0,4.0
780,39436,2022-02-11,2.0,2.0
781,39436,2022-02-12,4.0,4.0
782,39436,2022-02-13,8.0,8.0
783,39436,2022-02-14,3.0,3.0
784,39436,2022-02-15,2.0,2.0
785,39436,2022-02-16,1.0,1.0
786,39436,2022-02-17,5.0,5.0
787,40759,2021-12-13,23.0,23.0
788,40759,2021-12-14,18.0,18.0
789,40759,2021-12-15,10.0,10.0
790,40759,2021-12-16,23.0,23.0
791,40759,2021-12-17,15.0,15.0
792,40759,2021-12-18,,16.83453663920554
793,40759,2021-12-19,,16.941041213338718
794,40759,2021-12-20,,17.047545787471893
795,40759,2021-12-21,,17.15405036160507
796,40759,2021-12-22,,17.260554935738245
797,40759,2021-12-23,22.0,22.0
798,40759,2021-12-24,28.0,28.0
799,40759,2021-12-25,12.0,12.0
800,40759,2021-12-26,7.0,7.0
801,40759,2021-12-27,9.0,9.0
802,40759,2021-12-28,4.0,4.0
803,40759,2021-12-29,10.0,10.0
804,40759,2021-12-30,10.0,10.0
805,40759,2021-12-31,27.0,27.0
806,40759,2022-01-01,5.0,5.0
807,40759,2022-01-02,4.0,4.0
808,40759,2022-01-03,9.0,9.0
809,40759,2022-01-04,8.0,8.0
810,40759,2022-01-05,,7.153284888051406
811,40759,2022-01-06,3.0,3.0
812,40759,2022-01-07,7.0,7.0
813,40759,2022-01-08,2.0,2.0
814,40759,2022-01-09,8.0,8.0
815,40759,2022-01-10,10.0,10.0
816,40759,2022-01-11,6.0,6.0
817,40759,2022-01-12,6.0,6.0
818,40759,2022-01-13,16.0,16.0
819,40759,2022-01-14,12.0,12.0
820,40759,2022-01-15,7.0,7.0
821,40759,2022-01-16,2.0,2.0
822,40759,2022-01-17,8.0,8.0
823,40759,2022-01-18,4.0,4.0
824,40759,2022-01-19,5.0,5.0
825,40759,2022-01-20,3.0,3.0
826,40759,2022-01-21,8.0,8.0
827,40759,2022-01-22,7.0,7.0
828,40759,2022-01-23,3.0,3.0
829,40759,2022-01-24,3.0,3.0
830,40759,2022-01-25,10.0,10.0
831,40759,2022-01-26,10.0,10.0
832,40759,2022-01-27,7.0,7.0
833,40759,2022-01-28,12.0,12.0
834,40759,2022-01-29,11.0,11.0
835,40759,2022-01-30,5.0,5.0
836,40759,2022-01-31,9.0,9.0
837,40759,2022-02-01,6.0,6.0
838,40759,2022-02-02,10.0,10.0
839,40759,2022-02-03,9.0,9.0
840,40759,2022-02-04,9.0,9.0
841,40759,2022-02-05,3.0,3.0
842,40759,2022-02-06,7.0,7.0
843,40759,2022-02-07,2.0,2.0
844,40759,2022-02-08,2.0,2.0
845,40759,2022-02-09,7.0,7.0
846,40759,2022-02-10,6.0,6.0
847,40759,2022-02-11,6.0,6.0
848,40759,2022-02-12,3.0,3.0
849,40759,2022-02-13,,5.794372041959541
850,40759,2022-02-14,6.0,6.0
851,40759,2022-02-15,9.0,9.0
852,40759,2022-02-16,4.0,4.0
853,40759,2022-02-17,9.0,9.0
854,41830,2021-10-01,1.0,1.0
855,41830,2021-10-02,2.0,2.0
856,41830,2021-10-03,,2.151614171523697
857,41830,2021-10-04,4.0,4.0
858,41830,2021-10-05,2.0,2.0
859,41830,2021-10-06,1.0,1.0
860,41830,2021-10-07,3.0,3.0
861,41830,2021-10-08,2.0,2.0
862,41830,2021-10-09,3.0,3.0
863,41830,2021-10-10,2.0,2.0
864,41830,2021-10-11,4.0,4.0
865,41830,2021-10-12,,2.442399361007381
866,41830,2021-10-13,1.0,1.0
867,41830,2021-10-14,2.0,2.0
868,41830,2021-10-15,4.0,4.0
869,41830,2021-10-16,2.0,2.0
870,41830,2021-10-17,2.0,2.0
871,41830,2021-10-18,2.0,2.0
872,41830,2021-10-19,1.0,1.0
873,41830,2021-10-20,,2.483647233100147
874,41830,2021-10-21,1.0,1.0
875,41830,2021-10-22,8.0,8.0
876,41830,2021-10-23,,3.319176661855293
877,41830,2021-10-24,,2.908116167370669
878,41830,2021-10-25,2.0,2.0
879,41830,2021-10-26,1.0,1.0
880,41830,2021-10-27,1.0,1.0
881,41830,2021-10-28,3.0,3.0
882,41830,2021-10-29,5.0,5.0
883,41830,2021-10-30,5.0,5.0
884,41830,2021-10-31,3.0,3.0
885,41830,2021-11-01,2.0,2.0
886,41830,2021-11-02,,2.2801584324089412
887,41830,2021-11-03,2.0,2.0
888,41830,2021-11-04,1.0,1.0
889,41830,2021-11-05,2.0,2.0
890,41830,2021-11-06,,1.532005454576376
891,41830,2021-11-07,1.0,1.0
892,41830,2021-11-08,,1.3539203869101388
893,41830,2021-11-09,,1.3240116738361178
894,41830,2021-11-10,1.0,1.0
895,41830,2021-11-11,1.0,1.0
896,41830,2021-11-12,,1.524854578667969
897,41830,2021-11-13,1.0,1.0
898,41830,2021-11-14,4.0,4.0
899,41830,2021-11-15,1.0,1.0
900,41830,2021-11-16,1.0,1.0
901,41830,2021-11-17,2.0,2.0
902,41830,2021-11-18,2.0,2.0
903,41830,2021-11-19,5.0,5.0
904,41830,2021-11-20,,3.5198429507911824
905,41830,2021-11-21,,3.6713201563006925
906,41830,2021-11-22,,3.8227973618102027
907,41830,2021-11-23,,3.974274567319713
908,41830,2021-11-24,,4.125751772829223
909,41830,2021-11-25,6.0,6.0
910,41830,2021-11-26,4.0,4.0
911,41830,2021-11-27,3.0,3.0
912,41830,2021-11-28,2.0,2.0
913,41830,2021-11-29,,3.3434229607324935
914,41830,2021-11-30,2.0,2.0
915,41830,2021-12-01,7.0,7.0
916,41830,2021-12-02,,3.6789678903177503
917,41830,2021-12-03,4.0,4.0
918,41830,2021-12-04,,2.775186517542252
919,41830,2021-12-05,1.0,1.0
920,41830,2021-12-06,2.0,2.0
921,41830,2021-12-07,1.0,1.0
922,41830,2021-12-08,2.0,2.0
923,41830,2021-12-09,2.0,2.0
924,41830,2021-12-10,1.0,1.0
925,41830,2021-12-11,4.0,4.0
926,41830,2021-12-12,1.0,1.0
927,41830,2021-12-13,5.0,5.0
928,41830,2021-12-14,6.0,6.0
929,41830,2021-12-15,1.0,1.0
930,41830,2021-12-16,,2.761697116115577
931,41830,2021-12-17,2.0,2.0
932,41830,2021-12-18,2.0,2.0
933,41830,2021-12-19,4.0,4.0
934,41830,2021-12-20,5.0,5.0
935,41830,2021-12-21,3.0,3.0
936,41830,2021-12-22,2.0,2.0
937,41830,2021-12-23,1.0,1.0
938,41830,2021-12-24,3.0,3.0
939,41830,2021-12-25,2.0,2.0
940,41830,2021-12-26,1.0,1.0
941,41830,2021-12-27,1.0,1.0
942,41830,2021-12-28,2.0,2.0
943,41830,2021-12-29,2.0,2.0
944,41830,2021-12-30,6.0,6.0
945,41830,2021-12-31,5.0,5.0
946,41830,2022-01-01,5.0,5.0
947,41830,2022-01-02,4.0,4.0
948,41830,2022-01-03,4.0,4.0
949,41830,2022-01-04,3.0,3.0
950,41830,2022-01-05,2.0,2.0
951,41830,2022-01-06,4.0,4.0
952,41830,2022-01-07,3.0,3.0
953,41830,2022-01-08,3.0,3.0
954,41830,2022-01-09,,2.78147365884443
955,41830,2022-01-10,2.0,2.0
956,41830,2022-01-11,4.0,4.0
957,41830,2022-01-12,1.0,1.0
958,41830,2022-01-13,3.0,3.0
959,41830,2022-01-14,1.0,1.0
960,41830,2022-01-15,3.0,3.0
961,41830,2022-01-16,,2.460965011844282
962,41830,2022-01-17,3.0,3.0
963,41830,2022-01-18,1.0,1.0
964,41830,2022-01-19,4.0,4.0
965,41830,2022-01-20,3.0,3.0
966,41830,2022-01-21,3.0,3.0
967,41830,2022-01-22,1.0,1.0
968,41830,2022-01-23,1.0,1.0
969,41830,2022-01-24,1.0,1.0
970,41830,2022-01-25,4.0,4.0
971,41830,2022-01-26,3.0,3.0
972,41830,2022-01-27,3.0,3.0
973,41830,2022-01-28,3.0,3.0
974,41830,2022-01-29,1.0,1.0
975,41830,2022-01-30,,2.870951554036905
976,41830,2022-01-31,4.0,4.0
977,41830,2022-02-01,5.0,5.0
978,41830,2022-02-02,2.0,2.0
979,41830,2022-02-03,2.0,2.0
980,41830,2022-02-04,2.0,2.0
981,41830,2022-02-05,5.0,5.0
982,41830,2022-02-06,2.0,2.0
983,41830,2022-02-07,1.0,1.0
984,41830,2022-02-08,1.0,1.0
985,41830,2022-02-09,2.0,2.0
986,41830,2022-02-10,1.0,1.0
987,41830,2022-02-11,3.0,3.0
988,41830,2022-02-12,,2.6435737022166204
989,41830,2022-02-13,1.0,1.0
990,41830,2022-02-14,4.0,4.0
991,41830,2022-02-15,5.0,5.0
992,41830,2022-02-16,8.0,8.0
993,41830,2022-02-17,3.0,3.0
994,59749,2021-10-01,8.0,8.0
995,59749,2021-10-02,8.0,8.0
996,59749,2021-10-03,10.0,10.0
997,59749,2021-10-04,3.0,3.0
998,59749,2021-10-05,6.0,6.0
999,59749,2021-10-06,6.0,6.0
1000,59749,2021-10-07,6.0,6.0
1001,59749,2021-10-08,11.0,11.0
1002,59749,2021-10-09,6.0,6.0
1003,59749,2021-10-10,6.0,6.0
1004,59749,2021-10-11,2.0,2.0
1005,59749,2021-10-12,8.0,8.0
1006,59749,2021-10-13,5.0,5.0
1007,59749,2021-10-14,5.0,5.0
1008,59749,2021-10-15,2.0,2.0
1009,59749,2021-10-16,9.0,9.0
1010,59749,2021-10-17,6.0,6.0
1011,59749,2021-10-18,5.0,5.0
1012,59749,2021-10-19,5.0,5.0
1013,59749,2021-10-20,4.0,4.0
1014,59749,2021-10-21,7.0,7.0
1015,59749,2021-10-22,7.0,7.0
1016,59749,2021-10-23,4.0,4.0
1017,59749,2021-10-24,6.0,6.0
1018,59749,2021-10-25,8.0,8.0
1019,59749,2021-10-26,4.0,4.0
1020,59749,2021-10-27,3.0,3.0
1021,59749,2021-10-28,9.0,9.0
1022,59749,2021-10-29,9.0,9.0
1023,59749,2021-10-30,3.0,3.0
1024,59749,2021-10-31,8.0,8.0
1025,59749,2021-11-01,3.0,3.0
1026,59749,2021-11-02,4.0,4.0
1027,59749,2021-11-03,3.0,3.0
1028,59749,2021-11-04,3.0,3.0
1029,59749,2021-11-05,2.0,2.0
1030,59749,2021-11-06,8.0,8.0
1031,59749,2021-11-07,5.0,5.0
1032,59749,2021-11-08,7.0,7.0
1033,59749,2021-11-09,3.0,3.0
1034,59749,2021-11-10,8.0,8.0
1035,59749,2021-11-11,4.0,4.0
1036,59749,2021-11-12,3.0,3.0
1037,59749,2021-11-13,13.0,13.0
1038,59749,2021-11-14,6.0,6.0
1039,59749,2021-11-15,1.0,1.0
1040,59749,2021-11-16,3.0,3.0
1041,59749,2021-11-17,1.0,1.0
1042,59749,2021-11-18,8.0,8.0
1043,59749,2021-11-19,5.0,5.0
1044,59749,2021-11-20,5.0,5.0
1045,59749,2021-11-21,5.0,5.0
1046,59749,2021-11-22,4.0,4.0
1047,59749,2021-11-23,9.0,9.0
1048,59749,2021-11-24,5.0,5.0
1049,59749,2021-11-25,5.0,5.0
1050,59749,2021-11-26,6.0,6.0
1051,59749,2021-11-27,5.0,5.0
1052,59749,2021-11-28,4.0,4.0
1053,59749,2021-11-29,6.0,6.0
1054,59749,2021-11-30,5.0,5.0
1055,59749,2021-12-01,2.0,2.0
1056,59749,2021-12-02,9.0,9.0
1057,59749,2021-12-03,19.0,19.0
1058,59749,2021-12-04,,10.53897354064134
1059,59749,2021-12-05,,10.813500903713535
1060,59749,2021-12-06,,11.08802826678573
1061,59749,2021-12-07,,11.362555629857926
1062,59749,2021-12-08,,11.637082992930122
1063,59749,2021-12-09,17.0,17.0
1064,59749,2021-12-10,9.0,9.0
1065,59749,2021-12-11,9.0,9.0
1066,59749,2021-12-12,15.0,15.0
1067,59749,2021-12-13,8.0,8.0
1068,59749,2021-12-14,15.0,15.0
1069,59749,2021-12-15,10.0,10.0
1070,59749,2021-12-16,10.0,10.0
1071,59749,2021-12-17,18.0,18.0
1072,59749,2021-12-18,9.0,9.0
1073,59749,2021-12-19,12.0,12.0
1074,59749,2021-12-20,8.0,8.0
1075,59749,2021-12-21,16.0,16.0
1076,59749,2021-12-22,21.0,21.0
1077,59749,2021-12-23,11.0,11.0
1078,59749,2021-12-24,25.0,25.0
1079,59749,2021-12-25,11.0,11.0
1080,59749,2021-12-26,7.0,7.0
1081,59749,2021-12-27,6.0,6.0
1082,59749,2021-12-28,16.0,16.0
1083,59749,2021-12-29,11.0,11.0
1084,59749,2021-12-30,13.0,13.0
1085,59749,2021-12-31,13.0,13.0
1086,59749,2022-01-01,17.0,17.0
1087,59749,2022-01-02,7.0,7.0
1088,59749,2022-01-03,4.0,4.0
1089,59749,2022-01-04,11.0,11.0
1090,59749,2022-01-05,7.0,7.0
1091,59749,2022-01-06,7.0,7.0
1092,59749,2022-01-07,9.0,9.0
1093,59749,2022-01-08,15.0,15.0
1094,59749,2022-01-09,2.0,2.0
1095,59749,2022-01-10,5.0,5.0
1096,59749,2022-01-11,11.0,11.0
1097,59749,2022-01-12,6.0,6.0
1098,59749,2022-01-13,8.0,8.0
1099,59749,2022-01-14,3.0,3.0
1100,59749,2022-01-15,2.0,2.0
1101,59749,2022-01-16,12.0,12.0
1102,59749,2022-01-17,4.0,4.0
1103,59749,2022-01-18,5.0,5.0
1104,59749,2022-01-19,1.0,1.0
1105,59749,2022-01-20,7.0,7.0
1106,59749,2022-01-21,13.0,13.0
1107,59749,2022-01-22,8.0,8.0
1108,59749,2022-01-23,7.0,7.0
1109,59749,2022-01-24,4.0,4.0
1110,59749,2022-01-25,13.0,13.0
1111,59749,2022-01-26,7.0,7.0
1112,59749,2022-01-27,4.0,4.0
1113,59749,2022-01-28,7.0,7.0
1114,59749,2022-01-29,5.0,5.0
1115,59749,2022-01-30,4.0,4.0
1116,59749,2022-01-31,3.0,3.0
1117,59749,2022-02-01,3.0,3.0
1118,59749,2022-02-02,11.0,11.0
1119,59749,2022-02-03,4.0,4.0
1120,59749,2022-02-04,6.0,6.0
1121,59749,2022-02-05,7.0,7.0
1122,59749,2022-02-06,1.0,1.0
1123,59749,2022-02-07,2.0,2.0
1124,59749,2022-02-08,6.0,6.0
1125,59749,2022-02-09,2.0,2.0
1126,59749,2022-02-10,7.0,7.0
1127,59749,2022-02-11,2.0,2.0
1128,59749,2022-02-12,3.0,3.0
1129,59749,2022-02-13,10.0,10.0
1130,59749,2022-02-14,3.0,3.0
1131,59749,2022-02-15,8.0,8.0
1132,59749,2022-02-16,2.0,2.0
1133,59749,2022-02-17,5.0,5.0
1134,65788,2021-10-26,,4.208162108042034
1135,65788,2021-10-27,,3.788097432556255
1136,65788,2021-10-28,4.0,4.0
1137,65788,2021-10-29,,2.755699266868239
1138,65788,2021-10-30,1.0,1.0
1139,65788,2021-10-31,,1.8788882633778252
1140,65788,2021-11-01,1.0,1.0
1141,65788,2021-11-02,,1.536860689118745
1142,65788,2021-11-03,1.0,1.0
1143,65788,2021-11-04,1.0,1.0
1144,65788,2021-11-05,,1.742351124151483
1145,65788,2021-11-06,,1.9632016692050214
1146,65788,2021-11-07,1.0,1.0
1147,65788,2021-11-08,5.0,5.0
1148,65788,2021-11-09,,2.666290523518861
1149,65788,2021-11-10,,2.5674439269341116
1150,65788,2021-11-11,,2.4685973303493625
1151,65788,2021-11-12,2.0,2.0
1152,65788,2021-11-13,4.0,4.0
1153,65788,2021-11-14,1.0,1.0
1154,65788,2021-11-15,1.0,1.0
1155,65788,2021-11-16,2.0,2.0
1156,65788,2021-11-17,,1.6370399305611587
1157,65788,2021-11-18,2.0,2.0
1158,65788,2021-11-19,1.0,1.0
1159,65788,2021-11-20,1.0,1.0
1160,65788,2021-11-21,1.0,1.0
1161,65788,2021-11-22,,1.258683932482266
1162,65788,2021-11-23,1.0,1.0
1163,65788,2021-11-24,1.0,1.0
1164,65788,2021-11-25,2.0,2.0
1165,65788,2021-11-26,2.0,2.0
1166,65788,2021-11-27,1.0,1.0
1167,65788,2021-11-28,3.0,3.0
1168,65788,2021-11-29,5.0,5.0
1169,65788,2021-11-30,1.0,1.0
1170,65788,2021-12-01,1.0,1.0
1171,65788,2021-12-02,3.0,3.0
1172,65788,2021-12-03,2.0,2.0
1173,65788,2021-12-04,1.0,1.0
1174,65788,2021-12-05,2.0,2.0
1175,65788,2021-12-06,2.0,2.0
1176,65788,2021-12-07,1.0,1.0
1177,65788,2021-12-08,1.0,1.0
1178,65788,2021-12-09,1.0,1.0
1179,65788,2021-12-10,4.0,4.0
1180,65788,2021-12-11,3.0,3.0
1181,65788,2021-12-12,1.0,1.0
1182,65788,2021-12-13,2.0,2.0
1183,65788,2021-12-14,2.0,2.0
1184,65788,2021-12-15,1.0,1.0
1185,65788,2021-12-16,4.0,4.0
1186,65788,2021-12-17,,2.2852859816666125
1187,65788,2021-12-18,2.0,2.0
1188,65788,2021-12-19,,2.07688852924427
1189,65788,2021-12-20,3.0,3.0
1190,65788,2021-12-21,1.0,1.0
1191,65788,2021-12-22,1.0,1.0
1192,65788,2021-12-23,1.0,1.0
1193,65788,2021-12-24,,1.3648571477936178
1194,65788,2021-12-25,,1.3928422376270289
1195,65788,2021-12-26,1.0,1.0
1196,65788,2021-12-27,1.0,1.0
1197,65788,2021-12-28,2.0,2.0
1198,65788,2021-12-29,3.0,3.0
1199,65788,2021-12-30,3.0,3.0
1200,65788,2021-12-31,2.0,2.0
1201,65788,2022-01-01,2.0,2.0
1202,65788,2022-01-02,1.0,1.0
1203,65788,2022-01-03,,2.026422361224986
1204,65788,2022-01-04,3.0,3.0
1205,65788,2022-01-05,1.0,1.0
1206,65788,2022-01-06,,2.290729398302569
1207,65788,2022-01-07,4.0,4.0
1208,65788,2022-01-08,1.0,1.0
1209,65788,2022-01-09,3.0,3.0
1210,65788,2022-01-10,3.0,3.0
1211,65788,2022-01-11,,2.23831388772446
1212,65788,2022-01-12,,2.0508568906994977
1213,65788,2022-01-13,1.0,1.0
1214,65788,2022-01-14,3.0,3.0
1215,65788,2022-01-15,1.0,1.0
1216,65788,2022-01-16,,1.6534520550378744
1217,65788,2022-01-17,1.0,1.0
1218,65788,2022-01-18,3.0,3.0
1219,65788,2022-01-19,1.0,1.0
1220,65788,2022-01-20,1.0,1.0
1221,65788,2022-01-21,1.0,1.0
1222,65788,2022-01-22,2.0,2.0
1223,65788,2022-01-23,,2.0214798661284976
1224,65788,2022-01-24,,2.2229196484371645
1225,65788,2022-01-25,2.0,2.0
1226,65788,2022-01-26,2.0,2.0
1227,65788,2022-01-27,5.0,5.0
1228,65788,2022-01-28,,3.3627367493461473
1229,65788,2022-01-29,4.0,4.0
1230,65788,2022-01-30,4.0,4.0
1231,65788,2022-01-31,,2.927300978854991
1232,65788,2022-02-01,,2.57603288759793
1233,65788,2022-02-02,1.0,1.0
1234,65788,2022-02-03,3.0,3.0
1235,65788,2022-02-04,2.0,2.0
1236,65788,2022-02-05,1.0,1.0
1237,65788,2022-02-06,2.0,2.0
1238,65788,2022-02-07,2.0,2.0
1239,65788,2022-02-08,,1.9396791832908515
1240,65788,2022-02-09,,1.9483444953961844
1241,65788,2022-02-10,,1.9570098075015174
1242,65788,2022-02-11,1.0,1.0
1243,65788,2022-02-12,3.0,3.0
1244,65788,2022-02-13,3.0,3.0
1245,65788,2022-02-14,,2.2293523385515828
1246,65788,2022-02-15,2.0,2.0
1247,65788,2022-02-16,1.0,1.0
1248,65788,2022-02-17,3.0,3.0
1249,87559,2022-01-02,1.0,1.0
1250,87559,2022-01-03,4.0,4.0
1251,87559,2022-01-04,5.0,5.0
1252,87559,2022-01-05,6.0,6.0
1253,87559,2022-01-06,2.0,2.0
1254,87559,2022-01-07,2.0,2.0
1255,87559,2022-01-08,6.0,6.0
1256,87559,2022-01-09,3.0,3.0
1257,87559,2022-01-10,7.0,7.0
1258,87559,2022-01-11,1.0,1.0
1259,87559,2022-01-12,6.0,6.0
1260,87559,2022-01-13,4.0,4.0
1261,87559,2022-01-14,8.0,8.0
1262,87559,2022-01-15,4.0,4.0
1263,87559,2022-01-16,1.0,1.0
1264,87559,2022-01-17,1.0,1.0
1265,87559,2022-01-18,4.0,4.0
1266,87559,2022-01-19,4.0,4.0
1267,87559,2022-01-20,3.0,3.0
1268,87559,2022-01-21,3.0,3.0
1269,87559,2022-01-22,2.0,2.0
1270,87559,2022-01-23,1.0,1.0
1271,87559,2022-01-24,4.0,4.0
1272,87559,2022-01-25,3.0,3.0
1273,87559,2022-01-26,6.0,6.0
1274,87559,2022-01-27,6.0,6.0
1275,87559,2022-01-28,3.0,3.0
1276,87559,2022-01-29,3.0,3.0
1277,87559,2022-01-30,6.0,6.0
1278,87559,2022-01-31,4.0,4.0
1279,87559,2022-02-01,11.0,11.0
1280,87559,2022-02-02,1.0,1.0
1281,87559,2022-02-03,4.0,4.0
1282,87559,2022-02-04,5.0,5.0
1283,87559,2022-02-05,1.0,1.0
1284,87559,2022-02-06,3.0,3.0
1285,87559,2022-02-07,2.0,2.0
1286,87559,2022-02-08,3.0,3.0
1287,87559,2022-02-09,1.0,1.0
1288,87559,2022-02-10,11.0,11.0
1289,87559,2022-02-11,2.0,2.0
1290,87559,2022-02-12,5.0,5.0
1291,87559,2022-02-13,6.0,6.0
1292,87559,2022-02-14,1.0,1.0
1293,87559,2022-02-15,4.0,4.0
1294,87559,2022-02-16,1.0,1.0
1295,87559,2022-02-17,4.0,4.0
1296,117610,2021-12-18,2.0,2.0
1297,117610,2021-12-19,,4.022676297666569
1298,117610,2021-12-20,2.0,2.0
1299,117610,2021-12-21,,2.8383973677120915
1300,117610,2021-12-22,1.0,1.0
1301,117610,2021-12-23,2.0,2.0
1302,117610,2021-12-24,2.0,2.0
1303,117610,2021-12-25,,1.950314309265814
1304,117610,2021-12-26,1.0,1.0
1305,117610,2021-12-27,,1.8818169161207898
1306,117610,2021-12-28,,1.9328581823179536
1307,117610,2021-12-29,,1.9838994485151173
1308,117610,2021-12-30,2.0,2.0
1309,117610,2021-12-31,1.0,1.0
1310,117610,2022-01-01,1.0,1.0
1311,117610,2022-01-02,7.0,7.0
1312,117610,2022-01-03,3.0,3.0
1313,117610,2022-01-04,1.0,1.0
1314,117610,2022-01-05,,2.276390149614828
1315,117610,2022-01-06,,2.2155096931736855
1316,117610,2022-01-07,2.0,2.0
1317,117610,2022-01-08,,2.1254981986698382
1318,117610,2022-01-09,,2.0963671606071337
1319,117610,2022-01-10,,2.067236122544429
1320,117610,2022-01-11,2.0,2.0
1321,117610,2022-01-12,1.0,1.0
1322,117610,2022-01-13,2.0,2.0
1323,117610,2022-01-14,,2.4336753864132157
1324,117610,2022-01-15,,2.6630846550192215
1325,117610,2022-01-16,6.0,6.0
1326,117610,2022-01-17,,2.4838510837350087
1327,117610,2022-01-18,1.0,1.0
1328,117610,2022-01-19,,1.8873337211184205
1329,117610,2022-01-20,1.0,1.0
1330,117610,2022-01-21,2.0,2.0
1331,117610,2022-01-22,1.0,1.0
1332,117610,2022-01-23,1.0,1.0
1333,117610,2022-01-24,,1.6419102474019764
1334,117610,2022-01-25,2.0,2.0
1335,117610,2022-01-26,2.0,2.0
1336,117610,2022-01-27,,1.8154113897191613
1337,117610,2022-01-28,1.0,1.0
1338,117610,2022-01-29,,2.0125284906767
1339,117610,2022-01-30,2.0,2.0
1340,117610,2022-01-31,4.0,4.0
1341,117610,2022-02-01,,2.3196598933251087
1342,117610,2022-02-02,2.0,2.0
1343,117610,2022-02-03,2.0,2.0
1344,117610,2022-02-04,,2.1419293520023066
1345,117610,2022-02-05,,2.1201039682287397
1346,117610,2022-02-06,2.0,2.0
1347,117610,2022-02-07,,2.09663235930285
1348,117610,2022-02-08,3.0,3.0
1349,117610,2022-02-09,,1.9075169399898142
1350,117610,2022-02-10,2.0,2.0
1351,117610,2022-02-11,1.0,1.0
1352,117610,2022-02-12,1.0,1.0
1353,117610,2022-02-13,,1.2475798748757683
1354,117610,2022-02-14,1.0,1.0
1355,117610,2022-02-15,1.0,1.0
1356,117610,2022-02-16,1.0,1.0
1357,119554,2021-10-01,4.0,4.0
1358,119554,2021-10-02,13.0,13.0
1359,119554,2021-10-03,9.0,9.0
1360,119554,2021-10-04,17.0,17.0
1361,119554,2021-10-05,6.0,6.0
