,ItemCode,Date,DailySales,CategoryCode
1501,24136,2022-01-14,3,category_1
1502,24136,2022-01-15,1,category_1
1503,24136,2022-01-16,2,category_1
1504,24136,2022-01-17,3,category_1
1505,24136,2022-01-18,6,category_1
1506,24136,2022-01-19,9,category_1
1507,24136,2022-01-20,12,category_1
1508,24136,2022-01-21,11,category_1
1509,24136,2022-01-22,5,category_1
1510,24136,2022-01-23,9,category_1
1511,24136,2022-01-24,10,category_1
1512,24136,2022-01-25,13,category_1
1513,24136,2022-01-26,4,category_1
1514,24136,2022-01-27,2,category_1
1515,24136,2022-01-28,1,category_1
1516,24136,2022-01-29,3,category_1
1517,24136,2022-01-30,0,category_1
1518,24136,2022-01-31,1,category_1
1519,24136,2022-02-01,1,category_1
1520,24136,2022-02-02,4,category_1
1521,24136,2022-02-03,3,category_1
1522,24136,2022-02-04,1,category_1
1523,24136,2022-02-05,4,category_1
1524,24136,2022-02-06,2,category_1
1525,24136,2022-02-07,11,category_1
1526,24136,2022-02-08,1,category_1
1527,24136,2022-02-09,1,category_1
1528,24136,2022-02-10,1,category_1
1529,24136,2022-02-11,4,category_1
1530,24136,2022-02-12,6,category_1
1531,24136,2022-02-13,2,category_1
1532,24136,2022-02-14,3,category_1
1533,24136,2022-02-15,1,category_1
1534,24136,2022-02-16,4,category_1
1535,24136,2022-02-17,3,category_1
1536,30877,2021-10-01,11,category_2
1537,30877,2021-10-02,6,category_2
1538,30877,2021-10-03,4,category_2
1539,30877,2021-10-04,6,category_2
1540,30877,2021-10-05,10,category_2
1541,30877,2021-10-06,9,category_2
1542,30877,2021-10-07,10,category_2
1543,30877,2021-10-08,19,category_2
1544,30877,2021-10-09,9,category_2
1545,30877,2021-10-10,7,category_2
1546,30877,2021-10-11,2,category_2
1547,30877,2021-10-12,4,category_2
1548,30877,2021-10-13,9,category_2
1549,30877,2021-10-14,5,category_2
1550,30877,2021-10-15,5,category_2
1551,30877,2021-10-16,7,category_2
1552,30877,2021-10-17,9,category_2
1553,30877,2021-10-18,12,category_2
1554,30877,2021-10-19,15,category_2
1555,30877,2021-10-20,1,category_2
1556,30877,2021-10-21,12,category_2
1557,30877,2021-10-22,4,category_2
1558,30877,2021-10-23,1,category_2
1559,30877,2021-10-24,6,category_2
1560,30877,2021-10-25,10,category_2
1561,30877,2021-10-26,10,category_2
1562,30877,2021-10-27,12,category_2
1563,30877,2021-10-28,9,category_2
1564,30877,2021-10-29,9,category_2
1565,30877,2021-10-30,3,category_2
1566,30877,2021-10-31,11,category_2
1567,30877,2021-11-01,7,category_2
1568,30877,2021-11-02,9,category_2
1569,30877,2021-11-03,3,category_2
1570,30877,2021-11-04,10,category_2
1571,30877,2021-11-05,22,category_2
1572,30877,2021-11-06,10,category_2
1573,30877,2021-11-07,11,category_2
1574,30877,2021-11-08,22,category_2
1575,30877,2021-11-09,29,category_2
1576,30877,2021-11-10,23,category_2
1577,30877,2021-11-11,41,category_2
1578,30877,2021-11-12,9,category_2
1579,30877,2021-11-13,4,category_2
1580,30877,2021-11-14,3,category_2
1581,30877,2021-11-15,9,category_2
1582,30877,2021-11-16,3,category_2
1583,30877,2021-11-17,10,category_2
1584,30877,2021-11-18,2,category_2
1585,30877,2021-11-19,7,category_2
1586,30877,2021-11-20,13,category_2
1587,30877,2021-11-21,6,category_2
1588,30877,2021-11-22,4,category_2
1589,30877,2021-11-23,10,category_2
1590,30877,2021-11-24,7,category_2
1591,30877,2021-11-25,9,category_2
1592,30877,2021-11-26,12,category_2
1593,30877,2021-11-27,8,category_2
1594,30877,2021-11-28,11,category_2
1595,30877,2021-11-29,13,category_2
1596,30877,2021-11-30,8,category_2
1597,30877,2021-12-01,10,category_2
1598,30877,2021-12-02,25,category_2
1599,30877,2021-12-03,9,category_2
1600,30877,2021-12-04,23,category_2
1601,30877,2021-12-05,10,category_2
1602,30877,2021-12-06,27,category_2
1603,30877,2021-12-07,18,category_2
1604,30877,2021-12-08,20,category_2
1605,30877,2021-12-09,15,category_2
1606,30877,2021-12-10,7,category_2
1607,30877,2021-12-11,10,category_2
1608,30877,2021-12-12,6,category_2
1609,30877,2021-12-13,7,category_2
1610,30877,2021-12-14,10,category_2
1611,30877,2021-12-15,3,category_2
1612,30877,2021-12-16,6,category_2
1613,30877,2021-12-17,2,category_2
1614,30877,2021-12-18,7,category_2
1615,30877,2021-12-19,9,category_2
1616,30877,2021-12-20,6,category_2
1617,30877,2021-12-21,18,category_2
1618,30877,2021-12-22,11,category_2
1619,30877,2021-12-23,13,category_2
1620,30877,2021-12-24,6,category_2
1621,30877,2021-12-25,8,category_2
1622,30877,2021-12-26,6,category_2
1623,30877,2021-12-27,9,category_2
1624,30877,2021-12-28,5,category_2
1625,30877,2021-12-29,6,category_2
1626,30877,2021-12-30,11,category_2
1627,30877,2021-12-31,12,category_2
1628,30877,2022-01-01,0,category_2
1629,30877,2022-01-02,7,category_2
1630,30877,2022-01-03,3,category_2
1631,30877,2022-01-04,5,category_2
1632,30877,2022-01-05,4,category_2
1633,30877,2022-01-06,2,category_2
1634,30877,2022-01-07,13,category_2
1635,30877,2022-01-08,10,category_2
1636,30877,2022-01-09,7,category_2
1637,30877,2022-01-10,10,category_2
1638,30877,2022-01-11,13,category_2
1639,30877,2022-01-12,14,category_2
1640,30877,2022-01-13,9,category_2
1641,30877,2022-01-14,9,category_2
1642,30877,2022-01-15,7,category_2
1643,30877,2022-01-16,2,category_2
1644,30877,2022-01-17,32,category_2
1645,30877,2022-01-18,4,category_2
1646,30877,2022-01-19,6,category_2
1647,30877,2022-01-20,11,category_2
1648,30877,2022-01-21,13,category_2
1649,30877,2022-01-22,18,category_2
1650,30877,2022-01-23,30,category_2
1651,30877,2022-01-24,13,category_2
1652,30877,2022-01-25,21,category_2
1653,30877,2022-01-26,37,category_2
1654,30877,2022-01-27,6,category_2
1655,30877,2022-01-28,15,category_2
1656,30877,2022-01-29,4,category_2
1657,30877,2022-01-30,11,category_2
1658,30877,2022-01-31,11,category_2
1659,30877,2022-02-01,8,category_2
1660,30877,2022-02-02,15,category_2
1661,30877,2022-02-03,11,category_2
1662,30877,2022-02-04,2,category_2
1663,30877,2022-02-05,15,category_2
1664,30877,2022-02-06,9,category_2
1665,30877,2022-02-07,12,category_2
1666,30877,2022-02-08,14,category_2
1667,30877,2022-02-09,7,category_2
1668,30877,2022-02-10,11,category_2
1669,30877,2022-02-11,10,category_2
1670,30877,2022-02-12,14,category_2
1671,30877,2022-02-13,24,category_2
1672,30877,2022-02-14,15,category_2
1673,30877,2022-02-15,6,category_2
1674,30877,2022-02-16,8,category_2
1675,30877,2022-02-17,17,category_2
1676,32245,2021-10-01,15,category_2
1677,32245,2021-10-02,6,category_2
1678,32245,2021-10-03,5,category_2
1679,32245,2021-10-04,3,category_2
1680,32245,2021-10-05,12,category_2
1681,32245,2021-10-06,5,category_2
1682,32245,2021-10-07,3,category_2
1683,32245,2021-10-08,4,category_2
1684,32245,2021-10-09,10,category_2
1685,32245,2021-10-10,4,category_2
1686,32245,2021-10-11,2,category_2
1687,32245,2021-10-12,7,category_2
1688,32245,2021-10-13,2,category_2
1689,32245,2021-10-14,3,category_2
1690,32245,2021-10-15,1,category_2
1691,32245,2021-10-16,1,category_2
1692,32245,2021-10-17,8,category_2
1693,32245,2021-10-18,16,category_2
1694,32245,2021-10-19,3,category_2
1695,32245,2021-10-20,3,category_2
1696,32245,2021-10-21,6,category_2
1697,32245,2021-10-22,11,category_2
1698,32245,2021-10-23,2,category_2
1699,32245,2021-10-24,4,category_2
1700,32245,2021-10-25,1,category_2
1701,32245,2021-10-26,2,category_2
1702,32245,2021-10-27,7,category_2
1703,32245,2021-10-28,8,category_2
1704,32245,2021-10-29,4,category_2
1705,32245,2021-10-30,6,category_2
1706,32245,2021-10-31,0,category_2
1707,32245,2021-11-01,0,category_2
1708,32245,2021-11-02,4,category_2
1709,32245,2021-11-03,5,category_2
1710,32245,2021-11-04,2,category_2
1711,32245,2021-11-05,0,category_2
1712,32245,2021-11-06,3,category_2
1713,32245,2021-11-07,13,category_2
1714,32245,2021-11-08,1,category_2
1715,32245,2021-11-09,5,category_2
1716,32245,2021-11-10,3,category_2
1717,32245,2021-11-11,3,category_2
1718,32245,2021-11-12,3,category_2
1719,32245,2021-11-13,2,category_2
1720,32245,2021-11-14,12,category_2
1721,32245,2021-11-15,8,category_2
1722,32245,2021-11-16,6,category_2
1723,32245,2021-11-17,4,category_2
1724,32245,2021-11-18,4,category_2
1725,32245,2021-11-19,2,category_2
1726,32245,2021-11-20,7,category_2
1727,32245,2021-11-21,9,category_2
1728,32245,2021-11-22,5,category_2
1729,32245,2021-11-23,1,category_2
1730,32245,2021-11-24,0,category_2
1731,32245,2021-11-25,6,category_2
1732,32245,2021-11-26,6,category_2
1733,32245,2021-11-27,2,category_2
1734,32245,2021-11-28,9,category_2
1735,32245,2021-11-29,10,category_2
1736,32245,2021-11-30,1,category_2
1737,32245,2021-12-01,5,category_2
1738,32245,2021-12-02,1,category_2
1739,32245,2021-12-03,9,category_2
1740,32245,2021-12-04,8,category_2
1741,32245,2021-12-05,12,category_2
1742,32245,2021-12-06,3,category_2
1743,32245,2021-12-07,3,category_2
1744,32245,2021-12-08,1,category_2
1745,32245,2021-12-09,15,category_2
1746,32245,2021-12-10,9,category_2
1747,32245,2021-12-11,6,category_2
1748,32245,2021-12-12,1,category_2
1749,32245,2021-12-13,1,category_2
1750,32245,2021-12-14,3,category_2
1751,32245,2021-12-15,0,category_2
1752,32245,2021-12-16,2,category_2
1753,32245,2021-12-17,9,category_2
1754,32245,2021-12-18,0,category_2
1755,32245,2021-12-19,3,category_2
1756,32245,2021-12-20,12,category_2
1757,32245,2021-12-21,4,category_2
1758,32245,2021-12-22,13,category_2
1759,32245,2021-12-23,6,category_2
1760,32245,2021-12-24,8,category_2
1761,32245,2021-12-25,6,category_2
1762,32245,2021-12-26,4,category_2
1763,32245,2021-12-27,11,category_2
1764,32245,2021-12-28,4,category_2
1765,32245,2021-12-29,2,category_2
1766,32245,2021-12-30,5,category_2
1767,32245,2021-12-31,2,category_2
1768,32245,2022-01-01,1,category_2
1769,32245,2022-01-02,4,category_2
1770,32245,2022-01-03,4,category_2
1771,32245,2022-01-04,59,category_2
1772,32245,2022-01-05,5,category_2
1773,32245,2022-01-06,2,category_2
1774,32245,2022-01-07,2,category_2
1775,32245,2022-01-08,1,category_2
1776,32245,2022-01-09,5,category_2
1777,32245,2022-01-10,1,category_2
1778,32245,2022-01-11,5,category_2
1779,32245,2022-01-12,0,category_2
1780,32245,2022-01-13,2,category_2
1781,32245,2022-01-14,12,category_2
1782,32245,2022-01-15,5,category_2
1783,32245,2022-01-16,5,category_2
1784,32245,2022-01-17,28,category_2
1785,32245,2022-01-18,2,category_2
1786,32245,2022-01-19,9,category_2
1787,32245,2022-01-20,4,category_2
1788,32245,2022-01-21,2,category_2
1789,32245,2022-01-22,1,category_2
1790,32245,2022-01-23,5,category_2
1791,32245,2022-01-24,10,category_2
1792,32245,2022-01-25,10,category_2
1793,32245,2022-01-26,10,category_2
1794,32245,2022-01-27,3,category_2
1795,32245,2022-01-28,6,category_2
1796,32245,2022-01-29,7,category_2
1797,32245,2022-01-30,5,category_2
1798,32245,2022-01-31,1,category_2
1799,32245,2022-02-01,6,category_2
1800,32245,2022-02-02,0,category_2
1801,32245,2022-02-03,4,category_2
1802,32245,2022-02-04,24,category_2
1803,32245,2022-02-05,4,category_2
1804,32245,2022-02-06,12,category_2
1805,32245,2022-02-07,6,category_2
1806,32245,2022-02-08,2,category_2
1807,32245,2022-02-09,2,category_2
1808,32245,2022-02-10,18,category_2
1809,32245,2022-02-11,10,category_2
1810,32245,2022-02-12,6,category_2
1811,32245,2022-02-13,7,category_2
1812,32245,2022-02-14,1,category_2
1813,32245,2022-02-15,1,category_2
1814,32245,2022-02-16,6,category_2
1815,32245,2022-02-17,8,category_2
1816,35449,2021-10-01,1,category_1
1817,35449,2021-10-02,0,category_1
1818,35449,2021-10-03,1,category_1
1819,35449,2021-10-04,0,category_1
1820,35449,2021-10-05,0,category_1
1821,35449,2021-10-06,0,category_1
1822,35449,2021-10-07,0,category_1
1823,35449,2021-10-08,1,category_1
1824,35449,2021-10-09,0,category_1
1825,35449,2021-10-10,0,category_1
1826,35449,2021-10-11,0,category_1
1827,35449,2021-10-12,1,category_1
1828,35449,2021-10-13,0,category_1
1829,35449,2021-10-14,1,category_1
1830,35449,2021-10-15,0,category_1
1831,35449,2021-10-16,1,category_1
1832,35449,2021-10-17,0,category_1
1833,35449,2021-10-18,0,category_1
1834,35449,2021-10-19,0,category_1
1835,35449,2021-10-20,2,category_1
1836,35449,2021-10-21,1,category_1
1837,35449,2021-10-22,2,category_1
1838,35449,2021-10-23,1,category_1
1839,35449,2021-10-24,0,category_1
1840,35449,2021-10-25,1,category_1
1841,35449,2021-10-26,0,category_1
1842,35449,2021-10-27,1,category_1
1843,35449,2021-10-28,0,category_1
1844,35449,2021-10-29,0,category_1
1845,35449,2021-10-30,2,category_1
1846,35449,2021-10-31,2,category_1
1847,35449,2021-11-01,0,category_1
1848,35449,2021-11-02,2,category_1
1849,35449,2021-11-03,0,category_1
1850,35449,2021-11-04,0,category_1
1851,35449,2021-11-05,0,category_1
1852,35449,2021-11-06,3,category_1
1853,35449,2021-11-07,0,category_1
1854,35449,2021-11-08,0,category_1
1855,35449,2021-11-09,0,category_1
1856,35449,2021-11-10,0,category_1
1857,35449,2021-11-11,0,category_1
1858,35449,2021-11-12,0,category_1
1859,35449,2021-11-13,4,category_1
1860,35449,2021-11-14,3,category_1
1861,35449,2021-11-15,0,category_1
1862,35449,2021-11-16,1,category_1
1863,35449,2021-11-17,0,category_1
1864,35449,2021-11-18,0,category_1
1865,35449,2021-11-19,3,category_1
1866,35449,2021-11-20,0,category_1
1867,35449,2021-11-21,1,category_1
1868,35449,2021-11-22,1,category_1
1869,35449,2021-11-23,0,category_1
1870,35449,2021-11-24,1,category_1
1871,35449,2021-11-25,16,category_1
1872,35449,2021-11-26,0,category_1
1873,35449,2021-11-27,0,category_1
1874,35449,2021-11-28,0,category_1
1875,35449,2021-11-29,2,category_1
1876,35449,2021-11-30,3,category_1
1877,35449,2021-12-01,2,category_1
1878,35449,2021-12-02,0,category_1
1879,35449,2021-12-03,0,category_1
1880,35449,2021-12-04,3,category_1
1881,35449,2021-12-05,1,category_1
1882,35449,2021-12-06,4,category_1
1883,35449,2021-12-07,1,category_1
1884,35449,2021-12-08,0,category_1
1885,35449,2021-12-09,18,category_1
1886,35449,2021-12-10,1,category_1
1887,35449,2021-12-11,0,category_1
1888,35449,2021-12-12,3,category_1
1889,35449,2021-12-13,2,category_1
1890,35449,2021-12-14,3,category_1
1891,35449,2021-12-15,3,category_1
1892,35449,2021-12-16,1,category_1
1893,35449,2021-12-17,0,category_1
1894,35449,2021-12-18,3,category_1
1895,35449,2021-12-19,5,category_1
1896,35449,2021-12-20,0,category_1
1897,35449,2021-12-21,12,category_1
1898,35449,2021-12-22,5,category_1
1899,35449,2021-12-23,1,category_1
1900,35449,2021-12-24,0,category_1
1901,35449,2021-12-25,0,category_1
1902,35449,2021-12-26,2,category_1
1903,35449,2021-12-27,0,category_1
1904,35449,2021-12-28,0,category_1
1905,35449,2021-12-29,0,category_1
1906,35449,2021-12-30,1,category_1
1907,35449,2021-12-31,0,category_1
1908,35449,2022-01-01,0,category_1
1909,35449,2022-01-02,0,category_1
1910,35449,2022-01-03,1,category_1
1911,35449,2022-01-04,5,category_1
1912,35449,2022-01-05,0,category_1
1913,35449,2022-01-06,0,category_1
1914,35449,2022-01-07,6,category_1
1915,35449,2022-01-08,1,category_1
1916,35449,2022-01-09,1,category_1
1917,35449,2022-01-10,5,category_1
1918,35449,2022-01-11,1,category_1
1919,35449,2022-01-12,0,category_1
1920,35449,2022-01-13,3,category_1
1921,35449,2022-01-14,1,category_1
1922,35449,2022-01-15,4,category_1
1923,35449,2022-01-16,1,category_1
1924,35449,2022-01-17,1,category_1
1925,35449,2022-01-18,3,category_1
1926,35449,2022-01-19,0,category_1
1927,35449,2022-01-20,1,category_1
1928,35449,2022-01-21,0,category_1
1929,35449,2022-01-22,2,category_1
1930,35449,2022-01-23,4,category_1
1931,35449,2022-01-24,0,category_1
1932,35449,2022-01-25,2,category_1
1933,35449,2022-01-26,1,category_1
1934,35449,2022-01-27,3,category_1
1935,35449,2022-01-28,5,category_1
1936,35449,2022-01-29,1,category_1
1937,35449,2022-01-30,4,category_1
1938,35449,2022-01-31,2,category_1
1939,35449,2022-02-01,7,category_1
1940,35449,2022-02-02,6,category_1
1941,35449,2022-02-03,3,category_1
1942,35449,2022-02-04,1,category_1
1943,35449,2022-02-05,2,category_1
1944,35449,2022-02-06,2,category_1
1945,35449,2022-02-07,7,category_1
1946,35449,2022-02-08,8,category_1
1947,35449,2022-02-09,8,category_1
1948,35449,2022-02-10,3,category_1
1949,35449,2022-02-11,3,category_1
1950,35449,2022-02-12,0,category_1
1951,35449,2022-02-13,0,category_1
1952,35449,2022-02-14,1,category_1
1953,35449,2022-02-15,1,category_1
1954,35449,2022-02-16,1,category_1
1955,35530,2021-10-02,2,category_1
1956,35530,2021-10-03,0,category_1
1957,35530,2021-10-04,0,category_1
1958,35530,2021-10-05,0,category_1
1959,35530,2021-10-06,1,category_1
1960,35530,2021-10-07,11,category_1
1961,35530,2021-10-08,1,category_1
1962,35530,2021-10-09,2,category_1
1963,35530,2021-10-10,6,category_1
1964,35530,2021-10-11,10,category_1
1965,35530,2021-10-12,2,category_1
1966,35530,2021-10-13,3,category_1
1967,35530,2021-10-14,2,category_1
1968,35530,2021-10-15,2,category_1
1969,35530,2021-10-16,2,category_1
1970,35530,2021-10-17,3,category_1
1971,35530,2021-10-18,0,category_1
1972,35530,2021-10-19,1,category_1
1973,35530,2021-10-20,0,category_1
1974,35530,2021-10-21,2,category_1
1975,35530,2021-10-22,2,category_1
1976,35530,2021-10-23,0,category_1
1977,35530,2021-10-24,2,category_1
1978,35530,2021-10-25,2,category_1
1979,35530,2021-10-26,1,category_1
1980,35530,2021-10-27,0,category_1
1981,35530,2021-10-28,0,category_1
1982,35530,2021-10-29,12,category_1
1983,35530,2021-10-30,0,category_1
1984,35530,2021-10-31,0,category_1
1985,35530,2021-11-01,1,category_1
1986,35530,2021-11-02,0,category_1
1987,35530,2021-11-03,0,category_1
1988,35530,2021-11-04,0,category_1
1989,35530,2021-11-05,0,category_1
1990,35530,2021-11-06,0,category_1
1991,35530,2021-11-07,2,category_1
1992,35530,2021-11-08,0,category_1
1993,35530,2021-11-09,1,category_1
1994,35530,2021-11-10,12,category_1
1995,35530,2021-11-11,0,category_1
1996,35530,2021-11-12,0,category_1
1997,35530,2021-11-13,1,category_1
1998,35530,2021-11-14,4,category_1
1999,35530,2021-11-15,2,category_1
2000,35530,2021-11-16,0,category_1
2001,35530,2021-11-17,0,category_1
2002,35530,2021-11-18,0,category_1
2003,35530,2021-11-19,1,category_1
2004,35530,2021-11-20,0,category_1
2005,35530,2021-11-21,0,category_1
2006,35530,2021-11-22,8,category_1
2007,35530,2021-11-23,2,category_1
2008,35530,2021-11-24,0,category_1
2009,35530,2021-11-25,8,category_1
2010,35530,2021-11-26,1,category_1
2011,35530,2021-11-27,1,category_1
2012,35530,2021-11-28,0,category_1
2013,35530,2021-11-29,2,category_1
2014,35530,2021-11-30,1,category_1
2015,35530,2021-12-01,0,category_1
2016,35530,2021-12-02,0,category_1
2017,35530,2021-12-03,1,category_1
2018,35530,2021-12-04,2,category_1
2019,35530,2021-12-05,0,category_1
2020,35530,2021-12-06,2,category_1
2021,35530,2021-12-07,10,category_1
2022,35530,2021-12-08,0,category_1
2023,35530,2021-12-09,9,category_1
2024,35530,2021-12-10,0,category_1
2025,35530,2021-12-11,0,category_1
2026,35530,2021-12-12,0,category_1
2027,35530,2021-12-13,0,category_1
2028,35530,2021-12-14,0,category_1
2029,35530,2021-12-15,3,category_1
2030,35530,2021-12-16,3,category_1
2031,35530,2021-12-17,0,category_1
2032,35530,2021-12-18,0,category_1
2033,35530,2021-12-19,1,category_1
2034,35530,2021-12-20,0,category_1
2035,35530,2021-12-21,10,category_1
2036,35530,2021-12-22,1,category_1
2037,35530,2021-12-23,2,category_1
2038,35530,2021-12-24,2,category_1
2039,35530,2021-12-25,1,category_1
2040,35530,2021-12-26,0,category_1
2041,35530,2021-12-27,0,category_1
2042,35530,2021-12-28,2,category_1
2043,35530,2021-12-29,1,category_1
2044,35530,2021-12-30,1,category_1
2045,35530,2021-12-31,0,category_1
2046,35530,2022-01-01,2,category_1
2047,35530,2022-01-02,2,category_1
2048,35530,2022-01-03,2,category_1
2049,35530,2022-01-04,3,category_1
2050,35530,2022-01-05,1,category_1
2051,35530,2022-01-06,2,category_1
2052,35530,2022-01-07,0,category_1
2053,35530,2022-01-08,3,category_1
2054,35530,2022-01-09,5,category_1
2055,35530,2022-01-10,7,category_1
2056,35530,2022-01-11,1,category_1
2057,35530,2022-01-12,1,category_1
2058,35530,2022-01-13,6,category_1
2059,35530,2022-01-14,0,category_1
2060,35530,2022-01-15,0,category_1
2061,35530,2022-01-16,2,category_1
2062,35530,2022-01-17,0,category_1
2063,35530,2022-01-18,5,category_1
2064,35530,2022-01-19,0,category_1
2065,35530,2022-01-20,4,category_1
2066,35530,2022-01-21,0,category_1
2067,35530,2022-01-22,1,category_1
2068,35530,2022-01-23,0,category_1
2069,35530,2022-01-24,0,category_1
2070,35530,2022-01-25,3,category_1
2071,35530,2022-01-26,11,category_1
2072,35530,2022-01-27,0,category_1
2073,35530,2022-01-28,0,category_1
2074,35530,2022-01-29,1,category_1
2075,35530,2022-01-30,1,category_1
2076,35530,2022-01-31,0,category_1
2077,35530,2022-02-01,0,category_1
2078,35530,2022-02-02,0,category_1
2079,35530,2022-02-03,0,category_1
2080,35530,2022-02-04,0,category_1
2081,35530,2022-02-05,0,category_1
2082,35530,2022-02-06,0,category_1
2083,35530,2022-02-07,0,category_1
2084,35530,2022-02-08,0,category_1
2085,35530,2022-02-09,16,category_1
2086,35530,2022-02-10,5,category_1
2087,35530,2022-02-11,0,category_1
2088,35530,2022-02-12,0,category_1
2089,35530,2022-02-13,1,category_1
2090,35530,2022-02-14,2,category_1
2091,35530,2022-02-15,7,category_1
2092,35584,2021-10-02,1,category_1
2093,35584,2021-10-03,0,category_1
2094,35584,2021-10-04,2,category_1
2095,35584,2021-10-05,0,category_1
2096,35584,2021-10-06,2,category_1
2097,35584,2021-10-07,0,category_1
2098,35584,2021-10-08,0,category_1
2099,35584,2021-10-09,1,category_1
2100,35584,2021-10-10,1,category_1
2101,35584,2021-10-11,0,category_1
2102,35584,2021-10-12,0,category_1
2103,35584,2021-10-13,1,category_1
2104,35584,2021-10-14,3,category_1
2105,35584,2021-10-15,0,category_1
2106,35584,2021-10-16,0,category_1
2107,35584,2021-10-17,1,category_1
2108,35584,2021-10-18,0,category_1
2109,35584,2021-10-19,1,category_1
2110,35584,2021-10-20,0,category_1
2111,35584,2021-10-21,2,category_1
2112,35584,2021-10-22,0,category_1
2113,35584,2021-10-23,1,category_1
2114,35584,2021-10-24,0,category_1
2115,35584,2021-10-25,2,category_1
2116,35584,2021-10-26,0,category_1
2117,35584,2021-10-27,1,category_1
2118,35584,2021-10-28,1,category_1
2119,35584,2021-10-29,0,category_1
2120,35584,2021-10-30,3,category_1
2121,35584,2021-10-31,1,category_1
2122,35584,2021-11-01,0,category_1
2123,35584,2021-11-02,0,category_1
2124,35584,2021-11-03,1,category_1
2125,35584,2021-11-04,1,category_1
2126,35584,2021-11-05,0,category_1
2127,35584,2021-11-06,0,category_1
2128,35584,2021-11-07,0,category_1
2129,35584,2021-11-08,0,category_1
2130,35584,2021-11-09,0,category_1
2131,35584,2021-11-10,1,category_1
2132,35584,2021-11-11,0,category_1
2133,35584,2021-11-12,0,category_1
2134,35584,2021-11-13,0,category_1
2135,35584,2021-11-14,1,category_1
2136,35584,2021-11-15,0,category_1
2137,35584,2021-11-16,0,category_1
2138,35584,2021-11-17,1,category_1
2139,35584,2021-11-18,0,category_1
2140,35584,2021-11-19,1,category_1
2141,35584,2021-11-20,1,category_1
2142,35584,2021-11-21,2,category_1
2143,35584,2021-11-22,0,category_1
2144,35584,2021-11-23,0,category_1
2145,35584,2021-11-24,0,category_1
2146,35584,2021-11-25,1,category_1
2147,35584,2021-11-26,0,category_1
2148,35584,2021-11-27,1,category_1
2149,35584,2021-11-28,2,category_1
2150,35584,2021-11-29,1,category_1
2151,35584,2021-11-30,0,category_1
2152,35584,2021-12-01,1,category_1
2153,35584,2021-12-02,1,category_1
2154,35584,2021-12-03,2,category_1
2155,35584,2021-12-04,2,category_1
2156,35584,2021-12-05,0,category_1
2157,35584,2021-12-06,1,category_1
2158,35584,2021-12-07,0,category_1
2159,35584,2021-12-08,0,category_1
2160,35584,2021-12-09,4,category_1
2161,35584,2021-12-10,0,category_1
2162,35584,2021-12-11,3,category_1
2163,35584,2021-12-12,0,category_1
2164,35584,2021-12-13,0,category_1
2165,35584,2021-12-14,0,category_1
2166,35584,2021-12-15,1,category_1
2167,35584,2021-12-16,2,category_1
2168,35584,2021-12-17,1,category_1
2169,35584,2021-12-18,7,category_1
2170,35584,2021-12-19,1,category_1
2171,35584,2021-12-20,0,category_1
2172,35584,2021-12-21,13,category_1
2173,35584,2021-12-22,2,category_1
2174,35584,2021-12-23,0,category_1
2175,35584,2021-12-24,2,category_1
2176,35584,2021-12-25,1,category_1
2177,35584,2021-12-26,1,category_1
2178,35584,2021-12-27,0,category_1
2179,35584,2021-12-28,0,category_1
2180,35584,2021-12-29,4,category_1
2181,35584,2021-12-30,0,category_1
2182,35584,2021-12-31,0,category_1
2183,35584,2022-01-01,0,category_1
2184,35584,2022-01-02,0,category_1
2185,35584,2022-01-03,0,category_1
2186,35584,2022-01-04,0,category_1
2187,35584,2022-01-05,2,category_1
2188,35584,2022-01-06,1,category_1
2189,35584,2022-01-07,1,category_1
2190,35584,2022-01-08,0,category_1
2191,35584,2022-01-09,0,category_1
2192,35584,2022-01-10,3,category_1
2193,35584,2022-01-11,2,category_1
2194,35584,2022-01-12,5,category_1
2195,35584,2022-01-13,2,category_1
2196,35584,2022-01-14,1,category_1
2197,35584,2022-01-15,1,category_1
2198,35584,2022-01-16,8,category_1
2199,35584,2022-01-17,0,category_1
2200,35584,2022-01-18,1,category_1
2201,35584,2022-01-19,0,category_1
2202,35584,2022-01-20,0,category_1
2203,35584,2022-01-21,1,category_1
2204,35584,2022-01-22,1,category_1
2205,35584,2022-01-23,1,category_1
2206,35584,2022-01-24,0,category_1
2207,35584,2022-01-25,1,category_1
2208,35584,2022-01-26,0,category_1
2209,35584,2022-01-27,3,category_1
2210,35584,2022-01-28,0,category_1
2211,35584,2022-01-29,1,category_1
2212,35584,2022-01-30,0,category_1
2213,35584,2022-01-31,1,category_1
2214,35584,2022-02-01,0,category_1
2215,35584,2022-02-02,1,category_1
2216,35584,2022-02-03,1,category_1
2217,35584,2022-02-04,2,category_1
2218,35584,2022-02-05,0,category_1
2219,35584,2022-02-06,0,category_1
2220,35584,2022-02-07,0,category_1
2221,35584,2022-02-08,4,category_1
2222,35584,2022-02-09,0,category_1
2223,35584,2022-02-10,2,category_1
2224,35584,2022-02-11,2,category_1
2225,35584,2022-02-12,0,category_1
2226,35584,2022-02-13,2,category_1
2227,35584,2022-02-14,1,category_1
2228,35584,2022-02-15,2,category_1
2229,35584,2022-02-16,0,category_1
2230,35584,2022-02-17,1,category_1
2231,36898,2021-10-01,6,category_1
2232,36898,2021-10-02,6,category_1
2233,36898,2021-10-03,5,category_1
2234,36898,2021-10-04,12,category_1
2235,36898,2021-10-05,0,category_1
