,ItemCode,level_1,raw,interpolated
2728,76399,2022-01-30,20.0,20.0
2729,76399,2022-01-31,1.0,1.0
2730,76399,2022-02-01,7.0,7.0
2731,76399,2022-02-02,3.0,3.0
2732,76399,2022-02-03,7.0,7.0
2733,86992,2021-10-01,4.0,4.0
2734,86992,2021-10-02,,3.4207650003823145
2735,86992,2021-10-03,1.0,1.0
2736,86992,2021-10-04,11.0,11.0
2737,86992,2021-10-05,4.0,4.0
2738,86992,2021-10-06,2.0,2.0
2739,86992,2021-10-07,4.0,4.0
2740,86992,2021-10-08,18.0,18.0
2741,86992,2021-10-09,1.0,1.0
2742,86992,2021-10-10,3.0,3.0
2743,86992,2021-10-11,8.0,8.0
2744,86992,2021-10-12,3.0,3.0
2745,86992,2021-10-13,2.0,2.0
2746,86992,2021-10-14,2.0,2.0
2747,86992,2021-10-15,7.0,7.0
2748,86992,2021-10-16,4.0,4.0
2749,86992,2021-10-17,5.0,5.0
2750,86992,2021-10-18,6.0,6.0
2751,86992,2021-10-19,12.0,12.0
2752,86992,2021-10-20,1.0,1.0
2753,86992,2021-10-21,4.0,4.0
2754,86992,2021-10-22,3.0,3.0
2755,86992,2021-10-23,7.0,7.0
2756,86992,2021-10-24,4.0,4.0
2757,86992,2021-10-25,2.0,2.0
2758,86992,2021-10-26,5.0,5.0
2759,86992,2021-10-27,10.0,10.0
2760,86992,2021-10-28,4.0,4.0
2761,86992,2021-10-29,10.0,10.0
2762,86992,2021-10-30,5.0,5.0
2763,86992,2021-10-31,9.0,9.0
2764,86992,2021-11-01,4.0,4.0
2765,86992,2021-11-02,6.0,6.0
2766,86992,2021-11-03,4.0,4.0
2767,86992,2021-11-04,4.0,4.0
2768,86992,2021-11-05,14.0,14.0
2769,86992,2021-11-06,3.0,3.0
2770,86992,2021-11-07,6.0,6.0
2771,86992,2021-11-08,8.0,8.0
2772,86992,2021-11-09,5.0,5.0
2773,86992,2021-11-10,2.0,2.0
2774,86992,2021-11-11,8.0,8.0
2775,86992,2021-11-12,3.0,3.0
2776,86992,2021-11-13,4.0,4.0
2777,86992,2021-11-14,3.0,3.0
2778,86992,2021-11-15,18.0,18.0
2779,86992,2021-11-16,5.0,5.0
2780,86992,2021-11-17,13.0,13.0
2781,86992,2021-11-18,2.0,2.0
2782,86992,2021-11-19,8.0,8.0
2783,86992,2021-11-20,7.0,7.0
2784,86992,2021-11-21,8.0,8.0
2785,86992,2021-11-22,10.0,10.0
2786,86992,2021-11-23,2.0,2.0
2787,86992,2021-11-24,9.0,9.0
2788,86992,2021-11-25,5.0,5.0
2789,86992,2021-11-26,9.0,9.0
2790,86992,2021-11-27,8.0,8.0
2791,86992,2021-11-28,7.0,7.0
2792,86992,2021-11-29,9.0,9.0
2793,86992,2021-11-30,5.0,5.0
2794,86992,2021-12-01,7.0,7.0
2795,86992,2021-12-02,4.0,4.0
2796,86992,2021-12-03,4.0,4.0
2797,86992,2021-12-04,4.0,4.0
2798,86992,2021-12-05,10.0,10.0
2799,86992,2021-12-06,3.0,3.0
2800,86992,2021-12-07,14.0,14.0
2801,86992,2021-12-08,6.0,6.0
2802,86992,2021-12-09,7.0,7.0
2803,86992,2021-12-10,4.0,4.0
2804,86992,2021-12-11,9.0,9.0
2805,86992,2021-12-12,11.0,11.0
2806,86992,2021-12-13,5.0,5.0
2807,86992,2021-12-14,11.0,11.0
2808,86992,2021-12-15,2.0,2.0
2809,86992,2021-12-16,30.0,30.0
2810,86992,2021-12-17,5.0,5.0
2811,86992,2021-12-18,8.0,8.0
2812,86992,2021-12-19,4.0,4.0
2813,86992,2021-12-20,13.0,13.0
2814,86992,2021-12-21,6.0,6.0
2815,86992,2021-12-22,10.0,10.0
2816,86992,2021-12-23,6.0,6.0
2817,86992,2021-12-24,8.0,8.0
2818,86992,2021-12-25,11.0,11.0
2819,86992,2021-12-26,1.0,1.0
2820,86992,2021-12-27,14.0,14.0
2821,86992,2021-12-28,4.0,4.0
2822,86992,2021-12-29,4.0,4.0
2823,86992,2021-12-30,12.0,12.0
2824,86992,2021-12-31,23.0,23.0
2825,86992,2022-01-01,7.0,7.0
2826,86992,2022-01-02,7.0,7.0
2827,86992,2022-01-03,11.0,11.0
2828,86992,2022-01-04,4.0,4.0
2829,86992,2022-01-05,3.0,3.0
2830,86992,2022-01-06,11.0,11.0
2831,86992,2022-01-07,2.0,2.0
2832,86992,2022-01-08,6.0,6.0
2833,86992,2022-01-09,4.0,4.0
2834,86992,2022-01-10,9.0,9.0
2835,86992,2022-01-11,13.0,13.0
2836,86992,2022-01-12,2.0,2.0
2837,86992,2022-01-13,5.0,5.0
2838,86992,2022-01-14,4.0,4.0
2839,86992,2022-01-15,15.0,15.0
2840,86992,2022-01-16,4.0,4.0
2841,86992,2022-01-17,8.0,8.0
2842,86992,2022-01-18,9.0,9.0
2843,86992,2022-01-19,33.0,33.0
2844,86992,2022-01-20,5.0,5.0
2845,86992,2022-01-21,8.0,8.0
2846,86992,2022-01-22,4.0,4.0
2847,86992,2022-01-23,5.0,5.0
2848,86992,2022-01-24,14.0,14.0
2849,86992,2022-01-25,9.0,9.0
2850,86992,2022-01-26,26.0,26.0
2851,86992,2022-01-27,4.0,4.0
2852,86992,2022-01-28,9.0,9.0
2853,86992,2022-01-29,7.0,7.0
2854,86992,2022-01-30,10.0,10.0
2855,86992,2022-01-31,10.0,10.0
2856,86992,2022-02-01,9.0,9.0
2857,86992,2022-02-02,20.0,20.0
2858,86992,2022-02-03,15.0,15.0
2859,86992,2022-02-04,10.0,10.0
2860,86992,2022-02-05,5.0,5.0
2861,86992,2022-02-06,6.0,6.0
2862,86992,2022-02-07,11.0,11.0
2863,86992,2022-02-08,27.0,27.0
2864,86992,2022-02-09,12.0,12.0
2865,86992,2022-02-10,12.0,12.0
2866,86992,2022-02-11,10.0,10.0
2867,86992,2022-02-12,20.0,20.0
2868,86992,2022-02-13,12.0,12.0
2869,87046,2021-12-05,7.0,7.0
2870,87046,2021-12-06,4.0,4.0
2871,87046,2021-12-07,,3.906187583906553
2872,87046,2021-12-08,3.0,3.0
2873,87046,2021-12-09,3.0,3.0
2874,87046,2021-12-10,3.0,3.0
2875,87046,2021-12-11,2.0,2.0
2876,87046,2021-12-12,2.0,2.0
2877,87046,2021-12-13,1.0,1.0
2878,87046,2021-12-14,2.0,2.0
2879,87046,2021-12-15,,1.9590600054273755
2880,87046,2021-12-16,1.0,1.0
2881,87046,2021-12-17,2.0,2.0
2882,87046,2021-12-18,5.0,5.0
2883,87046,2021-12-19,1.0,1.0
2884,87046,2021-12-20,2.0,2.0
2885,87046,2021-12-21,1.0,1.0
2886,87046,2021-12-22,4.0,4.0
2887,87046,2021-12-23,,2.5911061904811237
2888,87046,2021-12-24,1.0,1.0
2889,87046,2021-12-25,4.0,4.0
2890,87046,2021-12-26,5.0,5.0
2891,87046,2021-12-27,1.0,1.0
2892,87046,2021-12-28,4.0,4.0
2893,87046,2021-12-29,2.0,2.0
2894,87046,2021-12-30,3.0,3.0
2895,87046,2021-12-31,5.0,5.0
2896,87046,2022-01-01,2.0,2.0
2897,87046,2022-01-02,1.0,1.0
2898,87046,2022-01-03,1.0,1.0
2899,87046,2022-01-04,2.0,2.0
2900,87046,2022-01-05,,1.441868380496732
2901,87046,2022-01-06,1.0,1.0
2902,87046,2022-01-07,1.0,1.0
2903,87046,2022-01-08,1.0,1.0
2904,87046,2022-01-09,1.0,1.0
2905,87046,2022-01-10,1.0,1.0
2906,87046,2022-01-11,1.0,1.0
2907,87046,2022-01-12,2.0,2.0
2908,87046,2022-01-13,1.0,1.0
2909,87046,2022-01-14,1.0,1.0
2910,87046,2022-01-15,4.0,4.0
2911,87046,2022-01-16,3.0,3.0
2912,87046,2022-01-17,2.0,2.0
2913,87046,2022-01-18,3.0,3.0
2914,87046,2022-01-19,2.0,2.0
2915,87046,2022-01-20,,2.0352091576305815
2916,87046,2022-01-21,2.0,2.0
2917,87046,2022-01-22,,1.7514707739066901
2918,87046,2022-01-23,1.0,1.0
2919,87559,2022-01-02,1.0,1.0
2920,87559,2022-01-03,4.0,4.0
2921,87559,2022-01-04,5.0,5.0
2922,87559,2022-01-05,6.0,6.0
2923,87559,2022-01-06,2.0,2.0
2924,87559,2022-01-07,2.0,2.0
2925,87559,2022-01-08,6.0,6.0
2926,87559,2022-01-09,3.0,3.0
2927,87559,2022-01-10,7.0,7.0
2928,87559,2022-01-11,1.0,1.0
2929,87559,2022-01-12,6.0,6.0
2930,87559,2022-01-13,4.0,4.0
2931,87559,2022-01-14,8.0,8.0
2932,87559,2022-01-15,4.0,4.0
2933,87559,2022-01-16,1.0,1.0
2934,87559,2022-01-17,1.0,1.0
2935,87559,2022-01-18,4.0,4.0
2936,87559,2022-01-19,4.0,4.0
2937,87559,2022-01-20,3.0,3.0
2938,87559,2022-01-21,3.0,3.0
2939,87559,2022-01-22,2.0,2.0
2940,87559,2022-01-23,1.0,1.0
2941,87559,2022-01-24,4.0,4.0
2942,87559,2022-01-25,3.0,3.0
2943,87559,2022-01-26,6.0,6.0
2944,87559,2022-01-27,6.0,6.0
2945,87559,2022-01-28,3.0,3.0
2946,87559,2022-01-29,3.0,3.0
2947,87559,2022-01-30,6.0,6.0
2948,87559,2022-01-31,4.0,4.0
2949,87559,2022-02-01,11.0,11.0
2950,87559,2022-02-02,1.0,1.0
2951,87559,2022-02-03,4.0,4.0
2952,87559,2022-02-04,5.0,5.0
2953,87559,2022-02-05,1.0,1.0
2954,87559,2022-02-06,3.0,3.0
2955,87559,2022-02-07,2.0,2.0
2956,87559,2022-02-08,3.0,3.0
2957,87559,2022-02-09,1.0,1.0
2958,87559,2022-02-10,11.0,11.0
2959,87559,2022-02-11,2.0,2.0
2960,87559,2022-02-12,5.0,5.0
2961,87559,2022-02-13,6.0,6.0
2962,88450,2021-10-17,19.0,19.0
2963,88450,2021-10-18,10.0,10.0
2964,88450,2021-10-19,7.0,7.0
2965,88450,2021-10-20,1.0,1.0
2966,88450,2021-10-21,11.0,11.0
2967,88450,2021-10-22,9.0,9.0
2968,88450,2021-10-23,7.0,7.0
2969,88450,2021-10-24,19.0,19.0
2970,88450,2021-10-25,17.0,17.0
2971,88450,2021-10-26,15.0,15.0
2972,88450,2021-10-27,8.0,8.0
2973,88450,2021-10-28,,22.96735963648573
2974,88450,2021-10-29,77.0,77.0
2975,88450,2021-10-30,8.0,8.0
2976,88450,2021-10-31,12.0,12.0
2977,88450,2021-11-01,15.0,15.0
2978,88450,2021-11-02,60.0,60.0
2979,88450,2021-11-03,6.0,6.0
2980,88450,2021-11-04,19.0,19.0
2981,88450,2021-11-05,12.0,12.0
2982,88450,2021-11-06,4.0,4.0
2983,88450,2021-11-07,26.0,26.0
2984,88450,2021-11-08,28.0,28.0
2985,88450,2021-11-09,6.0,6.0
2986,88450,2021-11-10,15.0,15.0
2987,88450,2021-11-11,33.0,33.0
2988,88450,2021-11-12,4.0,4.0
2989,88450,2021-11-13,22.0,22.0
2990,88450,2021-11-14,15.0,15.0
2991,88450,2021-11-15,15.0,15.0
2992,88450,2021-11-16,8.0,8.0
2993,88450,2021-11-17,19.0,19.0
2994,88450,2021-11-18,11.0,11.0
2995,88450,2021-11-19,18.0,18.0
2996,88450,2021-11-20,8.0,8.0
2997,88450,2021-11-21,14.0,14.0
2998,88450,2021-11-22,14.0,14.0
2999,88450,2021-11-23,30.0,30.0
3000,88450,2021-11-24,15.0,15.0
3001,88450,2021-11-25,10.0,10.0
3002,88450,2021-11-26,12.0,12.0
3003,88450,2021-11-27,22.0,22.0
3004,88450,2021-11-28,12.0,12.0
3005,88450,2021-11-29,4.0,4.0
3006,88450,2021-11-30,10.0,10.0
3007,88450,2021-12-01,3.0,3.0
3008,88450,2021-12-02,12.0,12.0
3009,88450,2021-12-03,4.0,4.0
3010,88450,2021-12-04,8.0,8.0
3011,88450,2021-12-05,7.0,7.0
3012,88450,2021-12-06,15.0,15.0
3013,88450,2021-12-07,38.0,38.0
3014,88450,2021-12-08,8.0,8.0
3015,88450,2021-12-09,13.0,13.0
3016,88450,2021-12-10,10.0,10.0
3017,88450,2021-12-11,11.0,11.0
3018,88450,2021-12-12,4.0,4.0
3019,88450,2021-12-13,4.0,4.0
3020,88450,2021-12-14,10.0,10.0
3021,88450,2021-12-15,20.0,20.0
3022,88450,2021-12-16,9.0,9.0
3023,88450,2021-12-17,7.0,7.0
3024,88450,2021-12-18,8.0,8.0
3025,88450,2021-12-19,3.0,3.0
3026,88450,2021-12-20,14.0,14.0
3027,88450,2021-12-21,3.0,3.0
3028,88450,2021-12-22,4.0,4.0
3029,88450,2021-12-23,13.0,13.0
3030,88450,2021-12-24,60.0,60.0
3031,88450,2021-12-25,6.0,6.0
3032,88450,2021-12-26,11.0,11.0
3033,88450,2021-12-27,13.0,13.0
3034,88450,2021-12-28,29.0,29.0
3035,88450,2021-12-29,10.0,10.0
3036,88450,2021-12-30,21.0,21.0
3037,88450,2021-12-31,20.0,20.0
3038,88450,2022-01-01,6.0,6.0
3039,88450,2022-01-02,7.0,7.0
3040,88450,2022-01-03,5.0,5.0
3041,88450,2022-01-04,,8.655785201248179
3042,88450,2022-01-05,5.0,5.0
3043,88450,2022-01-06,7.0,7.0
3044,88450,2022-01-07,3.0,3.0
3045,88450,2022-01-08,9.0,9.0
3046,88450,2022-01-09,1.0,1.0
3047,88450,2022-01-10,14.0,14.0
3048,88450,2022-01-11,13.0,13.0
3049,88450,2022-01-12,22.0,22.0
3050,88450,2022-01-13,10.0,10.0
3051,88450,2022-01-14,10.0,10.0
3052,88450,2022-01-15,7.0,7.0
3053,88450,2022-01-16,9.0,9.0
3054,88450,2022-01-17,9.0,9.0
3055,88450,2022-01-18,19.0,19.0
3056,88450,2022-01-19,6.0,6.0
3057,88450,2022-01-20,18.0,18.0
3058,88450,2022-01-21,5.0,5.0
3059,88450,2022-01-22,10.0,10.0
3060,88450,2022-01-23,16.0,16.0
3061,88450,2022-01-24,16.0,16.0
3062,88450,2022-01-25,11.0,11.0
3063,88450,2022-01-26,34.0,34.0
3064,88450,2022-01-27,14.0,14.0
3065,88450,2022-01-28,9.0,9.0
3066,88450,2022-01-29,1.0,1.0
3067,88450,2022-01-30,,12.358021815882417
3068,88450,2022-01-31,16.0,16.0
3069,88450,2022-02-01,15.0,15.0
3070,88450,2022-02-02,14.0,14.0
3071,88450,2022-02-03,15.0,15.0
3072,88450,2022-02-04,3.0,3.0
3073,88450,2022-02-05,9.0,9.0
3074,88450,2022-02-06,2.0,2.0
3075,88450,2022-02-07,13.0,13.0
3076,88450,2022-02-08,10.0,10.0
3077,88450,2022-02-09,52.0,52.0
3078,88450,2022-02-10,12.0,12.0
3079,88450,2022-02-11,9.0,9.0
3080,99079,2022-01-19,1.0,1.0
3081,99079,2022-01-20,,4.623789452232986
3082,99079,2022-01-21,2.0,2.0
3083,99079,2022-01-22,,3.8881966558751797
3084,99079,2022-01-23,4.0,4.0
3085,99079,2022-01-24,4.0,4.0
3086,99079,2022-01-25,3.0,3.0
3087,99079,2022-01-26,1.0,1.0
3088,99079,2022-01-27,,2.6573800453773866
3089,99079,2022-01-28,1.0,1.0
3090,99079,2022-01-29,6.0,6.0
3091,99079,2022-01-30,1.0,1.0
3092,99079,2022-01-31,2.0,2.0
3093,99079,2022-02-01,2.0,2.0
3094,99079,2022-02-02,1.0,1.0
3095,99079,2022-02-03,2.0,2.0
3096,99079,2022-02-04,4.0,4.0
3097,99079,2022-02-05,1.0,1.0
3098,99079,2022-02-06,4.0,4.0
3099,99079,2022-02-07,,2.561887417782273
3100,99079,2022-02-08,2.0,2.0
3101,99079,2022-02-09,1.0,1.0
3102,99079,2022-02-10,3.0,3.0
3103,99079,2022-02-11,4.0,4.0
3104,99079,2022-02-12,4.0,4.0
3105,99079,2022-02-13,3.0,3.0
3106,110320,2021-10-01,5.0,5.0
3107,110320,2021-10-02,3.0,3.0
3108,110320,2021-10-03,5.0,5.0
3109,110320,2021-10-04,3.0,3.0
3110,110320,2021-10-05,2.0,2.0
3111,110320,2021-10-06,7.0,7.0
3112,110320,2021-10-07,5.0,5.0
3113,110320,2021-10-08,1.0,1.0
3114,110320,2021-10-09,10.0,10.0
3115,110320,2021-10-10,9.0,9.0
3116,110320,2021-10-11,1.0,1.0
3117,110320,2021-10-12,2.0,2.0
3118,110320,2021-10-13,11.0,11.0
3119,110320,2021-10-14,5.0,5.0
3120,110320,2021-10-15,5.0,5.0
3121,110320,2021-10-16,6.0,6.0
3122,110320,2021-10-17,6.0,6.0
3123,110320,2021-10-18,1.0,1.0
3124,110320,2021-10-19,5.0,5.0
3125,110320,2021-10-20,4.0,4.0
3126,110320,2021-10-21,4.0,4.0
3127,110320,2021-10-22,1.0,1.0
3128,110320,2021-10-23,6.0,6.0
3129,110320,2021-10-24,1.0,1.0
3130,110320,2021-10-25,3.0,3.0
3131,110320,2021-10-26,8.0,8.0
3132,110320,2021-10-27,5.0,5.0
3133,110320,2021-10-28,4.0,4.0
3134,110320,2021-10-29,7.0,7.0
3135,110320,2021-10-30,10.0,10.0
3136,110320,2021-10-31,11.0,11.0
3137,110320,2021-11-01,1.0,1.0
3138,110320,2021-11-02,8.0,8.0
3139,110320,2021-11-03,14.0,14.0
3140,110320,2021-11-04,6.0,6.0
3141,110320,2021-11-05,4.0,4.0
3142,110320,2021-11-06,3.0,3.0
3143,110320,2021-11-07,13.0,13.0
3144,110320,2021-11-08,3.0,3.0
3145,110320,2021-11-09,5.0,5.0
3146,110320,2021-11-10,6.0,6.0
3147,110320,2021-11-11,5.0,5.0
3148,110320,2021-11-12,10.0,10.0
3149,110320,2021-11-13,7.0,7.0
3150,110320,2021-11-14,2.0,2.0
3151,110320,2021-11-15,8.0,8.0
3152,110320,2021-11-16,5.0,5.0
3153,110320,2021-11-17,5.0,5.0
3154,110320,2021-11-18,5.0,5.0
3155,110320,2021-11-19,3.0,3.0
3156,110320,2021-11-20,7.0,7.0
3157,110320,2021-11-21,7.0,7.0
3158,110320,2021-11-22,5.0,5.0
3159,110320,2021-11-23,4.0,4.0
3160,110320,2021-11-24,4.0,4.0
3161,110320,2021-11-25,7.0,7.0
3162,110320,2021-11-26,16.0,16.0
3163,110320,2021-11-27,5.0,5.0
3164,110320,2021-11-28,9.0,9.0
3165,110320,2021-11-29,5.0,5.0
3166,110320,2021-11-30,5.0,5.0
3167,110320,2021-12-01,3.0,3.0
3168,110320,2021-12-02,8.0,8.0
3169,110320,2021-12-03,3.0,3.0
3170,110320,2021-12-04,17.0,17.0
3171,110320,2021-12-05,13.0,13.0
3172,110320,2021-12-06,6.0,6.0
3173,110320,2021-12-07,7.0,7.0
3174,110320,2021-12-08,11.0,11.0
3175,110320,2021-12-09,16.0,16.0
3176,110320,2021-12-10,5.0,5.0
3177,110320,2021-12-11,5.0,5.0
3178,110320,2021-12-12,3.0,3.0
3179,110320,2021-12-13,4.0,4.0
3180,110320,2021-12-14,10.0,10.0
3181,110320,2021-12-15,8.0,8.0
3182,110320,2021-12-16,2.0,2.0
3183,110320,2021-12-17,8.0,8.0
3184,110320,2021-12-18,10.0,10.0
3185,110320,2021-12-19,16.0,16.0
3186,110320,2021-12-20,10.0,10.0
3187,110320,2021-12-21,12.0,12.0
3188,110320,2021-12-22,5.0,5.0
3189,110320,2021-12-23,2.0,2.0
3190,110320,2021-12-24,6.0,6.0
3191,110320,2021-12-25,7.0,7.0
3192,110320,2021-12-26,5.0,5.0
3193,110320,2021-12-27,6.0,6.0
3194,110320,2021-12-28,6.0,6.0
3195,110320,2021-12-29,3.0,3.0
3196,110320,2021-12-30,8.0,8.0
3197,110320,2021-12-31,16.0,16.0
3198,110320,2022-01-01,4.0,4.0
3199,110320,2022-01-02,5.0,5.0
3200,110320,2022-01-03,7.0,7.0
3201,110320,2022-01-04,2.0,2.0
3202,110320,2022-01-05,6.0,6.0
3203,110320,2022-01-06,4.0,4.0
3204,110320,2022-01-07,6.0,6.0
3205,110320,2022-01-08,9.0,9.0
3206,110320,2022-01-09,13.0,13.0
3207,110320,2022-01-10,5.0,5.0
3208,110320,2022-01-11,7.0,7.0
3209,110320,2022-01-12,11.0,11.0
3210,110320,2022-01-13,12.0,12.0
3211,110320,2022-01-14,8.0,8.0
3212,110320,2022-01-15,2.0,2.0
3213,110320,2022-01-16,9.0,9.0
3214,110320,2022-01-17,4.0,4.0
3215,110320,2022-01-18,5.0,5.0
3216,110320,2022-01-19,5.0,5.0
3217,110320,2022-01-20,11.0,11.0
3218,110320,2022-01-21,15.0,15.0
3219,110320,2022-01-22,7.0,7.0
3220,110320,2022-01-23,5.0,5.0
3221,110320,2022-01-24,9.0,9.0
3222,110320,2022-01-25,7.0,7.0
3223,110320,2022-01-26,11.0,11.0
3224,110320,2022-01-27,4.0,4.0
3225,110320,2022-01-28,4.0,4.0
3226,110320,2022-01-29,3.0,3.0
3227,110320,2022-01-30,8.0,8.0
3228,110320,2022-01-31,7.0,7.0
3229,110320,2022-02-01,8.0,8.0
3230,110320,2022-02-02,,5.34168724790238
3231,110320,2022-02-03,4.0,4.0
3232,110320,2022-02-04,2.0,2.0
3233,110320,2022-02-05,5.0,5.0
3234,110320,2022-02-06,2.0,2.0
3235,110320,2022-02-07,8.0,8.0
3236,110320,2022-02-08,3.0,3.0
3237,110320,2022-02-09,,4.473993397730134
3238,110320,2022-02-10,4.0,4.0
3239,110320,2022-02-11,1.0,1.0
3240,110320,2022-02-12,4.0,4.0
3241,111382,2021-12-09,2.0,2.0
3242,111382,2021-12-10,,2.4650539927200175
3243,111382,2021-12-11,1.0,1.0
3244,111382,2021-12-12,1.0,1.0
3245,111382,2021-12-13,2.0,2.0
3246,111382,2021-12-14,,2.113833479244867
3247,111382,2021-12-15,3.0,3.0
3248,111382,2021-12-16,,2.0955549676435528
3249,111382,2021-12-17,,2.004228587566126
3250,111382,2021-12-18,2.0,2.0
3251,111382,2021-12-19,,1.8039687608969448
3252,111382,2021-12-20,,1.6950353143051906
3253,111382,2021-12-21,1.0,1.0
3254,111382,2021-12-22,1.0,1.0
3255,111382,2021-12-23,,1.725611753410269
3256,111382,2021-12-24,2.0,2.0
3257,111382,2021-12-25,1.0,1.0
3258,111382,2021-12-26,2.0,2.0
3259,111382,2021-12-27,1.0,1.0
3260,111382,2021-12-28,8.0,8.0
3261,111382,2021-12-29,2.0,2.0
3262,111382,2021-12-30,4.0,4.0
3263,111382,2021-12-31,,2.5566659828255163
3264,111382,2022-01-01,2.0,2.0
3265,111382,2022-01-02,1.0,1.0
3266,111382,2022-01-03,2.0,2.0
3267,111382,2022-01-04,1.0,1.0
3268,111382,2022-01-05,,1.8366815993847203
3269,111382,2022-01-06,2.0,2.0
3270,111382,2022-01-07,2.0,2.0
3271,111382,2022-01-08,2.0,2.0
3272,111382,2022-01-09,,1.952403456872856
3273,111382,2022-01-10,,1.9600325834925827
3274,111382,2022-01-11,2.0,2.0
3275,111382,2022-01-12,1.0,1.0
3276,111382,2022-01-13,5.0,5.0
3277,111382,2022-01-14,1.0,1.0
3278,111382,2022-01-15,1.0,1.0
3279,111382,2022-01-16,1.0,1.0
3280,111382,2022-01-17,,1.4677406243783393
3281,111382,2022-01-18,1.0,1.0
3282,111382,2022-01-19,1.0,1.0
3283,111382,2022-01-20,3.0,3.0
3284,111382,2022-01-21,1.0,1.0
3285,111382,2022-01-22,2.0,2.0
3286,111382,2022-01-23,1.0,1.0
3287,111382,2022-01-24,3.0,3.0
3288,111382,2022-01-25,,2.0711273268784134
3289,111382,2022-01-26,1.0,1.0
3290,111382,2022-01-27,,2.336958877172735
3291,111382,2022-01-28,,2.580403192012163
3292,111382,2022-01-29,4.0,4.0
3293,111382,2022-01-30,3.0,3.0
3294,111382,2022-01-31,,2.8007498450594186
3295,111382,2022-02-01,2.0,2.0
3296,111382,2022-02-02,5.0,5.0
3297,111382,2022-02-03,3.0,3.0
3298,111382,2022-02-04,1.0,1.0
3299,111382,2022-02-05,,2.093511626292637
3300,111382,2022-02-06,2.0,2.0
3301,111382,2022-02-07,2.0,2.0
3302,111382,2022-02-08,1.0,1.0
3303,111382,2022-02-09,1.0,1.0
3304,111382,2022-02-10,,1.692249549270809
3305,111382,2022-02-11,2.0,2.0
3306,111382,2022-02-12,1.0,1.0
3307,111382,2022-02-13,3.0,3.0
3308,111436,2021-12-10,2.0,2.0
3309,111436,2021-12-11,1.0,1.0
3310,111436,2021-12-12,1.0,1.0
3311,111436,2021-12-13,,2.4187645432975735
3312,111436,2021-12-14,1.0,1.0
3313,111436,2021-12-15,4.0,4.0
3314,111436,2021-12-16,3.0,3.0
3315,111436,2021-12-17,1.0,1.0
3316,111436,2021-12-18,5.0,5.0
3317,111436,2021-12-19,,2.262354671746321
3318,111436,2021-12-20,1.0,1.0
3319,111436,2021-12-21,1.0,1.0
3320,111436,2021-12-22,2.0,2.0
3321,111436,2021-12-23,1.0,1.0
3322,111436,2021-12-24,2.0,2.0
3323,111436,2021-12-25,,2.0141828590407544
3324,111436,2021-12-26,1.0,1.0
3325,111436,2021-12-27,,2.4898026236969812
3326,111436,2021-12-28,3.0,3.0
3327,111436,2021-12-29,,3.1772869895166913
3328,111436,2021-12-30,4.0,4.0
3329,111436,2021-12-31,7.0,7.0
3330,111436,2022-01-01,4.0,4.0
3331,111436,2022-01-02,1.0,1.0
3332,111436,2022-01-03,1.0,1.0
3333,111436,2022-01-04,,2.239853135980761
3334,111436,2022-01-05,,2.2053383536720452
3335,111436,2022-01-06,,2.1708235713633295
3336,111436,2022-01-07,2.0,2.0
3337,111436,2022-01-08,2.0,2.0
3338,111436,2022-01-09,1.0,1.0
3339,111436,2022-01-10,4.0,4.0
3340,111436,2022-01-11,2.0,2.0
3341,111436,2022-01-12,,2.371777574708047
3342,111436,2022-01-13,2.0,2.0
3343,111436,2022-01-14,,2.476661494180829
3344,111436,2022-01-15,3.0,3.0
3345,111436,2022-01-16,2.0,2.0
3346,111436,2022-01-17,3.0,3.0
3347,111436,2022-01-18,1.0,1.0
3348,111436,2022-01-19,4.0,4.0
3349,111436,2022-01-20,,3.456877557891649
3350,111436,2022-01-21,8.0,8.0
3351,111436,2022-01-22,1.0,1.0
3352,111436,2022-01-23,,2.842519807751176
3353,111436,2022-01-24,3.0,3.0
3354,111436,2022-01-25,,2.3288041059328295
3355,111436,2022-01-26,1.0,1.0
3356,111436,2022-01-27,,1.9573129398643596
3357,111436,2022-01-28,2.0,2.0
3358,111436,2022-01-29,,1.7836329306246512
3359,111436,2022-01-30,1.0,1.0
3360,111436,2022-01-31,1.0,1.0
3361,111436,2022-02-01,2.0,2.0
3362,111436,2022-02-02,1.0,1.0
3363,111436,2022-02-03,5.0,5.0
3364,111436,2022-02-04,,2.486436864339573
3365,111436,2022-02-05,,2.4004230169823497
3366,111436,2022-02-06,,2.3144091696251268
3367,111436,2022-02-07,2.0,2.0
3368,111436,2022-02-08,1.0,1.0
3369,111436,2022-02-09,,2.412912566028316
3370,111436,2022-02-10,5.0,5.0
3371,111436,2022-02-11,1.0,1.0
3372,117610,2021-12-18,2.0,2.0
3373,117610,2021-12-19,,3.970282986130863
3374,117610,2021-12-20,2.0,2.0
3375,117610,2021-12-21,,2.90273289692985
3376,117610,2021-12-22,1.0,1.0
3377,117610,2021-12-23,2.0,2.0
3378,117610,2021-12-24,2.0,2.0
3379,117610,2021-12-25,,2.0420413717676906
3380,117610,2021-12-26,1.0,1.0
3381,117610,2021-12-27,,1.968602658247325
3382,117610,2021-12-28,,2.0075707113567525
3383,117610,2021-12-29,,2.0465387644661797
3384,117610,2021-12-30,2.0,2.0
3385,117610,2021-12-31,1.0,1.0
3386,117610,2022-01-01,1.0,1.0
3387,117610,2022-01-02,7.0,7.0
3388,117610,2022-01-03,3.0,3.0
