ItemCode,Date,DailySales,CategoryCode
37861,2022-01-25,32.0,category_3
37861,2022-01-26,26.0,category_3
37861,2022-01-27,14.0,category_3
37861,2022-01-28,31.0,category_3
37861,2022-01-29,23.0,category_3
37861,2022-01-30,23.0,category_3
37861,2022-01-31,36.0,category_3
37861,2022-02-01,32.0,category_3
37861,2022-02-02,23.0,category_3
37861,2022-02-03,117.0,category_3
37861,2022-02-04,12.0,category_3
37861,2022-02-05,1.0,category_3
37861,2022-02-06,20.0,category_3
37861,2022-02-07,14.0,category_3
37861,2022-02-08,63.0,category_3
37861,2022-02-09,16.0,category_3
37861,2022-02-10,64.0,category_3
37861,2022-02-11,30.0,category_3
37861,2022-02-12,31.0,category_3
37861,2022-02-13,21.0,category_3
38518,2021-10-01,2.0,category_1
38518,2021-10-02,5.0,category_1
38518,2021-10-03,2.0,category_1
38518,2021-10-04,,category_1
38518,2021-10-05,7.0,category_1
38518,2021-10-06,3.0,category_1
38518,2021-10-07,12.0,category_1
38518,2021-10-08,2.0,category_1
38518,2021-10-09,1.0,category_1
38518,2021-10-10,,category_1
38518,2021-10-11,1.0,category_1
38518,2021-10-12,1.0,category_1
38518,2021-10-13,1.0,category_1
38518,2021-10-14,,category_1
38518,2021-10-15,4.0,category_1
38518,2021-10-16,1.0,category_1
38518,2021-10-17,5.0,category_1
38518,2021-10-18,1.0,category_1
38518,2021-10-19,1.0,category_1
38518,2021-10-20,,category_1
38518,2021-10-21,,category_1
38518,2021-10-22,9.0,category_1
38518,2021-10-23,4.0,category_1
38518,2021-10-24,4.0,category_1
38518,2021-10-25,3.0,category_1
38518,2021-10-26,,category_1
38518,2021-10-27,,category_1
38518,2021-10-28,1.0,category_1
38518,2021-10-29,2.0,category_1
38518,2021-10-30,1.0,category_1
38518,2021-10-31,2.0,category_1
38518,2021-11-01,,category_1
38518,2021-11-02,2.0,category_1
38518,2021-11-03,,category_1
38518,2021-11-04,,category_1
38518,2021-11-05,1.0,category_1
38518,2021-11-06,2.0,category_1
38518,2021-11-07,1.0,category_1
38518,2021-11-08,,category_1
38518,2021-11-09,1.0,category_1
38518,2021-11-10,,category_1
38518,2021-11-11,3.0,category_1
38518,2021-11-12,1.0,category_1
38518,2021-11-13,2.0,category_1
38518,2021-11-14,1.0,category_1
38518,2021-11-15,,category_1
38518,2021-11-16,,category_1
38518,2021-11-17,2.0,category_1
38518,2021-11-18,1.0,category_1
38518,2021-11-19,5.0,category_1
38518,2021-11-20,1.0,category_1
38518,2021-11-21,3.0,category_1
38518,2021-11-22,1.0,category_1
38518,2021-11-23,,category_1
38518,2021-11-24,,category_1
38518,2021-11-25,,category_1
38518,2021-11-26,,category_1
38518,2021-11-27,9.0,category_1
38518,2021-11-28,8.0,category_1
38518,2021-11-29,1.0,category_1
38518,2021-11-30,,category_1
38518,2021-12-01,,category_1
38518,2021-12-02,1.0,category_1
38518,2021-12-03,6.0,category_1
38518,2021-12-04,2.0,category_1
38518,2021-12-05,4.0,category_1
38518,2021-12-06,1.0,category_1
38518,2021-12-07,2.0,category_1
38518,2021-12-08,3.0,category_1
38518,2021-12-09,,category_1
38518,2021-12-10,15.0,category_1
38518,2021-12-11,4.0,category_1
38518,2021-12-12,3.0,category_1
38518,2021-12-13,1.0,category_1
38518,2021-12-14,1.0,category_1
38518,2021-12-15,4.0,category_1
38518,2021-12-16,4.0,category_1
38518,2021-12-17,,category_1
38518,2021-12-18,4.0,category_1
38518,2021-12-19,2.0,category_1
38518,2021-12-20,2.0,category_1
38518,2021-12-21,1.0,category_1
38518,2021-12-22,2.0,category_1
38518,2021-12-23,2.0,category_1
38518,2021-12-24,4.0,category_1
38518,2021-12-25,,category_1
38518,2021-12-26,1.0,category_1
38518,2021-12-27,5.0,category_1
38518,2021-12-28,,category_1
38518,2021-12-29,1.0,category_1
38518,2021-12-30,1.0,category_1
38518,2021-12-31,3.0,category_1
38518,2022-01-01,4.0,category_1
38518,2022-01-02,4.0,category_1
38518,2022-01-03,2.0,category_1
38518,2022-01-04,3.0,category_1
38518,2022-01-05,7.0,category_1
38518,2022-01-06,3.0,category_1
38518,2022-01-07,4.0,category_1
38518,2022-01-08,6.0,category_1
38518,2022-01-09,5.0,category_1
38518,2022-01-10,1.0,category_1
38518,2022-01-11,6.0,category_1
38518,2022-01-12,,category_1
38518,2022-01-13,1.0,category_1
38518,2022-01-14,3.0,category_1
38518,2022-01-15,2.0,category_1
38518,2022-01-16,4.0,category_1
38518,2022-01-17,1.0,category_1
38518,2022-01-18,6.0,category_1
38518,2022-01-19,1.0,category_1
38518,2022-01-20,1.0,category_1
38518,2022-01-21,,category_1
38518,2022-01-22,1.0,category_1
38518,2022-01-23,2.0,category_1
38518,2022-01-24,4.0,category_1
38518,2022-01-25,1.0,category_1
38518,2022-01-26,1.0,category_1
38518,2022-01-27,1.0,category_1
38518,2022-01-28,2.0,category_1
38518,2022-01-29,5.0,category_1
38518,2022-01-30,4.0,category_1
38518,2022-01-31,2.0,category_1
38518,2022-02-01,1.0,category_1
38518,2022-02-02,4.0,category_1
38518,2022-02-03,,category_1
38518,2022-02-04,6.0,category_1
38518,2022-02-05,1.0,category_1
38518,2022-02-06,3.0,category_1
38518,2022-02-07,4.0,category_1
38518,2022-02-08,2.0,category_1
38518,2022-02-09,6.0,category_1
38518,2022-02-10,2.0,category_1
38518,2022-02-11,11.0,category_1
38518,2022-02-12,6.0,category_1
38518,2022-02-13,4.0,category_1
39436,2021-10-01,60.0,category_2
39436,2021-10-02,57.0,category_2
39436,2021-10-03,22.0,category_2
39436,2021-10-04,12.0,category_2
39436,2021-10-05,28.0,category_2
39436,2021-10-06,28.0,category_2
39436,2021-10-07,32.0,category_2
39436,2021-10-08,6.0,category_2
39436,2021-10-09,41.0,category_2
39436,2021-10-10,14.0,category_2
39436,2021-10-11,33.0,category_2
39436,2021-10-12,23.0,category_2
39436,2021-10-13,26.0,category_2
39436,2021-10-14,8.0,category_2
39436,2021-10-15,,category_2
39436,2021-10-16,2.0,category_2
39436,2021-10-17,1.0,category_2
39436,2021-10-18,5.0,category_2
39436,2021-10-19,,category_2
39436,2021-10-20,2.0,category_2
39436,2021-10-21,11.0,category_2
39436,2021-10-22,2.0,category_2
39436,2021-10-23,3.0,category_2
39436,2021-10-24,3.0,category_2
39436,2021-10-25,4.0,category_2
39436,2021-10-26,4.0,category_2
39436,2021-10-27,2.0,category_2
39436,2021-10-28,4.0,category_2
39436,2021-10-29,3.0,category_2
39436,2021-10-30,2.0,category_2
39436,2021-10-31,3.0,category_2
39436,2021-11-01,6.0,category_2
39436,2021-11-02,2.0,category_2
39436,2021-11-03,2.0,category_2
39436,2021-11-04,2.0,category_2
39436,2021-11-05,2.0,category_2
39436,2021-11-06,1.0,category_2
39436,2021-11-07,,category_2
39436,2021-11-08,8.0,category_2
39436,2021-11-09,2.0,category_2
39436,2021-11-10,2.0,category_2
39436,2021-11-11,1.0,category_2
39436,2021-11-12,2.0,category_2
39436,2021-11-13,3.0,category_2
39436,2021-11-14,3.0,category_2
39436,2021-11-15,,category_2
39436,2021-11-16,2.0,category_2
39436,2021-11-17,2.0,category_2
39436,2021-11-18,3.0,category_2
39436,2021-11-19,,category_2
39436,2021-11-20,2.0,category_2
39436,2021-11-21,1.0,category_2
39436,2021-11-22,2.0,category_2
39436,2021-11-23,1.0,category_2
39436,2021-11-24,,category_2
39436,2021-11-25,1.0,category_2
39436,2021-11-26,5.0,category_2
39436,2021-11-27,,category_2
39436,2021-11-28,1.0,category_2
39436,2021-11-29,5.0,category_2
39436,2021-11-30,,category_2
39436,2021-12-01,,category_2
39436,2021-12-02,2.0,category_2
39436,2021-12-03,2.0,category_2
39436,2021-12-04,1.0,category_2
39436,2021-12-05,1.0,category_2
39436,2021-12-06,1.0,category_2
39436,2021-12-07,1.0,category_2
39436,2021-12-08,2.0,category_2
39436,2021-12-09,,category_2
39436,2021-12-10,3.0,category_2
39436,2021-12-11,2.0,category_2
39436,2021-12-12,1.0,category_2
39436,2021-12-13,1.0,category_2
39436,2021-12-14,2.0,category_2
39436,2021-12-15,,category_2
39436,2021-12-16,12.0,category_2
39436,2021-12-17,2.0,category_2
39436,2021-12-18,3.0,category_2
39436,2021-12-19,2.0,category_2
39436,2021-12-20,4.0,category_2
39436,2021-12-21,2.0,category_2
39436,2021-12-22,2.0,category_2
39436,2021-12-23,3.0,category_2
39436,2021-12-24,3.0,category_2
39436,2021-12-25,1.0,category_2
39436,2021-12-26,1.0,category_2
39436,2021-12-27,1.0,category_2
39436,2021-12-28,4.0,category_2
39436,2021-12-29,1.0,category_2
39436,2021-12-30,2.0,category_2
39436,2021-12-31,5.0,category_2
39436,2022-01-01,1.0,category_2
39436,2022-01-02,1.0,category_2
39436,2022-01-03,10.0,category_2
39436,2022-01-04,,category_2
39436,2022-01-05,,category_2
39436,2022-01-06,,category_2
39436,2022-01-07,2.0,category_2
39436,2022-01-08,3.0,category_2
39436,2022-01-09,1.0,category_2
39436,2022-01-10,,category_2
39436,2022-01-11,6.0,category_2
39436,2022-01-12,5.0,category_2
39436,2022-01-13,2.0,category_2
39436,2022-01-14,1.0,category_2
39436,2022-01-15,,category_2
39436,2022-01-16,,category_2
39436,2022-01-17,3.0,category_2
39436,2022-01-18,4.0,category_2
39436,2022-01-19,8.0,category_2
39436,2022-01-20,,category_2
39436,2022-01-21,5.0,category_2
39436,2022-01-22,2.0,category_2
39436,2022-01-23,,category_2
39436,2022-01-24,1.0,category_2
39436,2022-01-25,1.0,category_2
39436,2022-01-26,6.0,category_2
39436,2022-01-27,3.0,category_2
39436,2022-01-28,3.0,category_2
39436,2022-01-29,2.0,category_2
39436,2022-01-30,5.0,category_2
39436,2022-01-31,3.0,category_2
39436,2022-02-01,,category_2
39436,2022-02-02,2.0,category_2
39436,2022-02-03,4.0,category_2
39436,2022-02-04,1.0,category_2
39436,2022-02-05,2.0,category_2
39436,2022-02-06,6.0,category_2
39436,2022-02-07,2.0,category_2
39436,2022-02-08,3.0,category_2
39436,2022-02-09,,category_2
39436,2022-02-10,4.0,category_2
39436,2022-02-11,2.0,category_2
39436,2022-02-12,4.0,category_2
39436,2022-02-13,8.0,category_2
40759,2021-10-01,12.0,category_2
40759,2021-10-02,14.0,category_2
40759,2021-10-03,12.0,category_2
40759,2021-10-04,8.0,category_2
40759,2021-10-05,12.0,category_2
40759,2021-10-06,5.0,category_2
40759,2021-10-07,3.0,category_2
40759,2021-10-08,10.0,category_2
40759,2021-10-09,15.0,category_2
40759,2021-10-10,6.0,category_2
40759,2021-10-11,4.0,category_2
40759,2021-10-12,9.0,category_2
40759,2021-10-13,7.0,category_2
40759,2021-10-14,6.0,category_2
40759,2021-10-15,7.0,category_2
40759,2021-10-16,9.0,category_2
40759,2021-10-17,4.0,category_2
40759,2021-10-18,5.0,category_2
40759,2021-10-19,6.0,category_2
40759,2021-10-20,7.0,category_2
40759,2021-10-21,3.0,category_2
40759,2021-10-22,18.0,category_2
40759,2021-10-23,3.0,category_2
40759,2021-10-24,1.0,category_2
40759,2021-10-25,17.0,category_2
40759,2021-10-26,4.0,category_2
40759,2021-10-27,3.0,category_2
40759,2021-10-28,8.0,category_2
40759,2021-10-29,9.0,category_2
40759,2021-10-30,16.0,category_2
40759,2021-10-31,5.0,category_2
40759,2021-11-01,11.0,category_2
40759,2021-11-02,11.0,category_2
40759,2021-11-03,11.0,category_2
40759,2021-11-04,19.0,category_2
40759,2021-11-05,2.0,category_2
40759,2021-11-06,2.0,category_2
40759,2021-11-07,6.0,category_2
40759,2021-11-08,6.0,category_2
40759,2021-11-09,6.0,category_2
40759,2021-11-10,2.0,category_2
40759,2021-11-11,3.0,category_2
40759,2021-11-12,6.0,category_2
40759,2021-11-13,5.0,category_2
40759,2021-11-14,7.0,category_2
40759,2021-11-15,10.0,category_2
40759,2021-11-16,,category_2
40759,2021-11-17,7.0,category_2
40759,2021-11-18,9.0,category_2
40759,2021-11-19,2.0,category_2
40759,2021-11-20,2.0,category_2
40759,2021-11-21,4.0,category_2
40759,2021-11-22,8.0,category_2
40759,2021-11-23,4.0,category_2
40759,2021-11-24,5.0,category_2
40759,2021-11-25,8.0,category_2
40759,2021-11-26,6.0,category_2
40759,2021-11-27,14.0,category_2
40759,2021-11-28,11.0,category_2
40759,2021-11-29,10.0,category_2
40759,2021-11-30,11.0,category_2
40759,2021-12-01,10.0,category_2
40759,2021-12-02,4.0,category_2
40759,2021-12-03,10.0,category_2
40759,2021-12-04,11.0,category_2
40759,2021-12-05,7.0,category_2
40759,2021-12-06,6.0,category_2
40759,2021-12-07,14.0,category_2
40759,2021-12-08,13.0,category_2
40759,2021-12-09,14.0,category_2
40759,2021-12-10,16.0,category_2
40759,2021-12-11,12.0,category_2
40759,2021-12-12,12.0,category_2
40759,2021-12-13,23.0,category_2
40759,2021-12-14,18.0,category_2
40759,2021-12-15,10.0,category_2
40759,2021-12-16,23.0,category_2
40759,2021-12-17,15.0,category_2
40759,2021-12-18,11.0,category_2
40759,2021-12-19,22.0,category_2
40759,2021-12-20,25.0,category_2
40759,2021-12-21,35.0,category_2
40759,2021-12-22,26.0,category_2
40759,2021-12-23,22.0,category_2
40759,2021-12-24,28.0,category_2
40759,2021-12-25,12.0,category_2
40759,2021-12-26,7.0,category_2
40759,2021-12-27,9.0,category_2
40759,2021-12-28,4.0,category_2
40759,2021-12-29,10.0,category_2
40759,2021-12-30,10.0,category_2
40759,2021-12-31,27.0,category_2
40759,2022-01-01,5.0,category_2
40759,2022-01-02,4.0,category_2
40759,2022-01-03,9.0,category_2
40759,2022-01-04,8.0,category_2
40759,2022-01-05,,category_2
40759,2022-01-06,3.0,category_2
40759,2022-01-07,7.0,category_2
40759,2022-01-08,2.0,category_2
40759,2022-01-09,8.0,category_2
40759,2022-01-10,10.0,category_2
40759,2022-01-11,6.0,category_2
40759,2022-01-12,6.0,category_2
40759,2022-01-13,16.0,category_2
40759,2022-01-14,12.0,category_2
40759,2022-01-15,7.0,category_2
40759,2022-01-16,2.0,category_2
40759,2022-01-17,8.0,category_2
40759,2022-01-18,4.0,category_2
40759,2022-01-19,5.0,category_2
40759,2022-01-20,3.0,category_2
40759,2022-01-21,8.0,category_2
40759,2022-01-22,7.0,category_2
40759,2022-01-23,3.0,category_2
40759,2022-01-24,3.0,category_2
40759,2022-01-25,10.0,category_2
40759,2022-01-26,10.0,category_2
40759,2022-01-27,7.0,category_2
40759,2022-01-28,12.0,category_2
40759,2022-01-29,11.0,category_2
40759,2022-01-30,5.0,category_2
40759,2022-01-31,9.0,category_2
40759,2022-02-01,6.0,category_2
40759,2022-02-02,10.0,category_2
40759,2022-02-03,9.0,category_2
40759,2022-02-04,9.0,category_2
40759,2022-02-05,3.0,category_2
40759,2022-02-06,7.0,category_2
40759,2022-02-07,2.0,category_2
40759,2022-02-08,2.0,category_2
40759,2022-02-09,7.0,category_2
40759,2022-02-10,6.0,category_2
40759,2022-02-11,6.0,category_2
40759,2022-02-12,3.0,category_2
41830,2021-10-01,1.0,category_2
41830,2021-10-02,2.0,category_2
41830,2021-10-03,,category_2
41830,2021-10-04,4.0,category_2
41830,2021-10-05,2.0,category_2
41830,2021-10-06,1.0,category_2
41830,2021-10-07,3.0,category_2
41830,2021-10-08,2.0,category_2
41830,2021-10-09,3.0,category_2
41830,2021-10-10,2.0,category_2
41830,2021-10-11,4.0,category_2
41830,2021-10-12,,category_2
41830,2021-10-13,1.0,category_2
41830,2021-10-14,2.0,category_2
41830,2021-10-15,4.0,category_2
41830,2021-10-16,2.0,category_2
41830,2021-10-17,2.0,category_2
41830,2021-10-18,2.0,category_2
41830,2021-10-19,1.0,category_2
41830,2021-10-20,,category_2
41830,2021-10-21,1.0,category_2
41830,2021-10-22,8.0,category_2
41830,2021-10-23,,category_2
41830,2021-10-24,,category_2
41830,2021-10-25,2.0,category_2
41830,2021-10-26,1.0,category_2
41830,2021-10-27,1.0,category_2
41830,2021-10-28,3.0,category_2
41830,2021-10-29,5.0,category_2
41830,2021-10-30,5.0,category_2
41830,2021-10-31,3.0,category_2
41830,2021-11-01,2.0,category_2
41830,2021-11-02,,category_2
41830,2021-11-03,2.0,category_2
41830,2021-11-04,1.0,category_2
41830,2021-11-05,2.0,category_2
41830,2021-11-06,,category_2
41830,2021-11-07,1.0,category_2
41830,2021-11-08,,category_2
41830,2021-11-09,,category_2
41830,2021-11-10,1.0,category_2
41830,2021-11-11,1.0,category_2
41830,2021-11-12,,category_2
41830,2021-11-13,1.0,category_2
41830,2021-11-14,4.0,category_2
41830,2021-11-15,1.0,category_2
41830,2021-11-16,1.0,category_2
41830,2021-11-17,2.0,category_2
41830,2021-11-18,2.0,category_2
41830,2021-11-19,5.0,category_2
41830,2021-11-20,8.0,category_2
41830,2021-11-21,5.0,category_2
41830,2021-11-22,5.0,category_2
41830,2021-11-23,6.0,category_2
41830,2021-11-24,2.0,category_2
41830,2021-11-25,6.0,category_2
41830,2021-11-26,4.0,category_2
41830,2021-11-27,3.0,category_2
41830,2021-11-28,2.0,category_2
41830,2021-11-29,,category_2
41830,2021-11-30,2.0,category_2
41830,2021-12-01,7.0,category_2
41830,2021-12-02,,category_2
41830,2021-12-03,4.0,category_2
41830,2021-12-04,,category_2
41830,2021-12-05,1.0,category_2
41830,2021-12-06,2.0,category_2
41830,2021-12-07,1.0,category_2
41830,2021-12-08,2.0,category_2
41830,2021-12-09,2.0,category_2
41830,2021-12-10,1.0,category_2
41830,2021-12-11,4.0,category_2
41830,2021-12-12,1.0,category_2
41830,2021-12-13,5.0,category_2
41830,2021-12-14,6.0,category_2
41830,2021-12-15,1.0,category_2
41830,2021-12-16,,category_2
41830,2021-12-17,2.0,category_2
41830,2021-12-18,2.0,category_2
41830,2021-12-19,4.0,category_2
41830,2021-12-20,5.0,category_2
41830,2021-12-21,3.0,category_2
41830,2021-12-22,2.0,category_2
41830,2021-12-23,1.0,category_2
41830,2021-12-24,3.0,category_2
41830,2021-12-25,2.0,category_2
41830,2021-12-26,1.0,category_2
41830,2021-12-27,1.0,category_2
41830,2021-12-28,2.0,category_2
41830,2021-12-29,2.0,category_2
41830,2021-12-30,6.0,category_2
41830,2021-12-31,5.0,category_2
41830,2022-01-01,5.0,category_2
41830,2022-01-02,4.0,category_2
41830,2022-01-03,4.0,category_2
41830,2022-01-04,3.0,category_2
41830,2022-01-05,2.0,category_2
41830,2022-01-06,4.0,category_2
41830,2022-01-07,3.0,category_2
41830,2022-01-08,3.0,category_2
41830,2022-01-09,,category_2
41830,2022-01-10,2.0,category_2
41830,2022-01-11,4.0,category_2
41830,2022-01-12,1.0,category_2
41830,2022-01-13,3.0,category_2
41830,2022-01-14,1.0,category_2
41830,2022-01-15,3.0,category_2
41830,2022-01-16,,category_2
41830,2022-01-17,3.0,category_2
41830,2022-01-18,1.0,category_2
41830,2022-01-19,4.0,category_2
41830,2022-01-20,3.0,category_2
41830,2022-01-21,3.0,category_2
41830,2022-01-22,1.0,category_2
41830,2022-01-23,1.0,category_2
41830,2022-01-24,1.0,category_2
41830,2022-01-25,4.0,category_2
41830,2022-01-26,3.0,category_2
41830,2022-01-27,3.0,category_2
41830,2022-01-28,3.0,category_2
41830,2022-01-29,1.0,category_2
41830,2022-01-30,,category_2
41830,2022-01-31,4.0,category_2
41830,2022-02-01,5.0,category_2
41830,2022-02-02,2.0,category_2
41830,2022-02-03,2.0,category_2
41830,2022-02-04,2.0,category_2
41830,2022-02-05,5.0,category_2
41830,2022-02-06,2.0,category_2
41830,2022-02-07,1.0,category_2
41830,2022-02-08,1.0,category_2
41830,2022-02-09,2.0,category_2
41830,2022-02-10,1.0,category_2
41830,2022-02-11,3.0,category_2
41830,2022-02-12,,category_2
41830,2022-02-13,1.0,category_2
42424,2021-10-01,6.0,category_1
42424,2021-10-02,4.0,category_1
42424,2021-10-03,3.0,category_1
42424,2021-10-04,,category_1
42424,2021-10-05,5.0,category_1
42424,2021-10-06,5.0,category_1
42424,2021-10-07,6.0,category_1
42424,2021-10-08,1.0,category_1
42424,2021-10-09,5.0,category_1
42424,2021-10-10,2.0,category_1
42424,2021-10-11,5.0,category_1
42424,2021-10-12,14.0,category_1
42424,2021-10-13,4.0,category_1
42424,2021-10-14,2.0,category_1
42424,2021-10-15,,category_1
42424,2021-10-16,6.0,category_1
42424,2021-10-17,2.0,category_1
42424,2021-10-18,1.0,category_1
42424,2021-10-19,1.0,category_1
42424,2021-10-20,2.0,category_1
42424,2021-10-21,4.0,category_1
42424,2021-10-22,3.0,category_1
42424,2021-10-23,1.0,category_1
42424,2021-10-24,,category_1
42424,2021-10-25,3.0,category_1
42424,2021-10-26,1.0,category_1
42424,2021-10-27,2.0,category_1
42424,2021-10-28,2.0,category_1
42424,2021-10-29,3.0,category_1
42424,2021-10-30,4.0,category_1
42424,2021-10-31,7.0,category_1
42424,2021-11-01,3.0,category_1
42424,2021-11-02,2.0,category_1
42424,2021-11-03,3.0,category_1
42424,2021-11-04,4.0,category_1
42424,2021-11-05,6.0,category_1
42424,2021-11-06,4.0,category_1
42424,2021-11-07,1.0,category_1
42424,2021-11-08,8.0,category_1
42424,2021-11-09,,category_1
42424,2021-11-10,3.0,category_1
42424,2021-11-11,2.0,category_1
42424,2021-11-12,9.0,category_1
42424,2021-11-13,5.0,category_1
42424,2021-11-14,,category_1
42424,2021-11-15,1.0,category_1
42424,2021-11-16,2.0,category_1
42424,2021-11-17,1.0,category_1
42424,2021-11-18,1.0,category_1
42424,2021-11-19,8.0,category_1
42424,2021-11-20,5.0,category_1
42424,2021-11-21,5.0,category_1
42424,2021-11-22,4.0,category_1
42424,2021-11-23,3.0,category_1
42424,2021-11-24,5.0,category_1
42424,2021-11-25,2.0,category_1
42424,2021-11-26,2.0,category_1
42424,2021-11-27,2.0,category_1
42424,2021-11-28,10.0,category_1
42424,2021-11-29,4.0,category_1
42424,2021-11-30,4.0,category_1
42424,2021-12-01,1.0,category_1
42424,2021-12-02,7.0,category_1
42424,2021-12-03,6.0,category_1
42424,2021-12-04,7.0,category_1
42424,2021-12-05,4.0,category_1
42424,2021-12-06,7.0,category_1
42424,2021-12-07,4.0,category_1
42424,2021-12-08,5.0,category_1
42424,2021-12-09,7.0,category_1
42424,2021-12-10,13.0,category_1
42424,2021-12-11,18.0,category_1
42424,2021-12-12,4.0,category_1
42424,2021-12-13,2.0,category_1
42424,2021-12-14,5.0,category_1
42424,2021-12-15,5.0,category_1
42424,2021-12-16,6.0,category_1
42424,2021-12-17,4.0,category_1
42424,2021-12-18,15.0,category_1
42424,2021-12-19,4.0,category_1
42424,2021-12-20,5.0,category_1
42424,2021-12-21,6.0,category_1
42424,2021-12-22,30.0,category_1
42424,2021-12-23,8.0,category_1
42424,2021-12-24,8.0,category_1
42424,2021-12-25,3.0,category_1
42424,2021-12-26,2.0,category_1
42424,2021-12-27,1.0,category_1
42424,2021-12-28,,category_1
42424,2021-12-29,8.0,category_1
42424,2021-12-30,5.0,category_1
42424,2021-12-31,7.0,category_1
42424,2022-01-01,6.0,category_1
42424,2022-01-02,,category_1
42424,2022-01-03,4.0,category_1
42424,2022-01-04,6.0,category_1
42424,2022-01-05,2.0,category_1
42424,2022-01-06,9.0,category_1
42424,2022-01-07,7.0,category_1
42424,2022-01-08,5.0,category_1
42424,2022-01-09,6.0,category_1
42424,2022-01-10,7.0,category_1
42424,2022-01-11,19.0,category_1
42424,2022-01-12,6.0,category_1
42424,2022-01-13,4.0,category_1
42424,2022-01-14,10.0,category_1
42424,2022-01-15,5.0,category_1
42424,2022-01-16,10.0,category_1
42424,2022-01-17,7.0,category_1
42424,2022-01-18,9.0,category_1
42424,2022-01-19,,category_1
42424,2022-01-20,8.0,category_1
42424,2022-01-21,3.0,category_1
42424,2022-01-22,3.0,category_1
42424,2022-01-23,7.0,category_1
42424,2022-01-24,2.0,category_1
42424,2022-01-25,11.0,category_1
42424,2022-01-26,15.0,category_1
42424,2022-01-27,5.0,category_1
42424,2022-01-28,2.0,category_1
42424,2022-01-29,2.0,category_1
42424,2022-01-30,4.0,category_1
42424,2022-01-31,8.0,category_1
42424,2022-02-01,6.0,category_1
42424,2022-02-02,9.0,category_1
42424,2022-02-03,11.0,category_1
42424,2022-02-04,8.0,category_1
42424,2022-02-05,6.0,category_1
42424,2022-02-06,13.0,category_1
42424,2022-02-07,4.0,category_1
42424,2022-02-08,11.0,category_1
42424,2022-02-09,10.0,category_1
42424,2022-02-10,15.0,category_1
42424,2022-02-11,6.0,category_1
42424,2022-02-12,7.0,category_1
42424,2022-02-13,6.0,category_1
42496,2021-10-01,9.0,category_1
42496,2021-10-02,3.0,category_1
42496,2021-10-03,7.0,category_1
42496,2021-10-04,3.0,category_1
42496,2021-10-05,6.0,category_1
42496,2021-10-06,,category_1
42496,2021-10-07,1.0,category_1
42496,2021-10-08,,category_1
42496,2021-10-09,,category_1
42496,2021-10-10,1.0,category_1
42496,2021-10-11,,category_1
42496,2021-10-12,1.0,category_1
42496,2021-10-13,5.0,category_1
42496,2021-10-14,2.0,category_1
42496,2021-10-15,5.0,category_1
42496,2021-10-16,9.0,category_1
42496,2021-10-17,,category_1
42496,2021-10-18,8.0,category_1
42496,2021-10-19,3.0,category_1
42496,2021-10-20,1.0,category_1
42496,2021-10-21,1.0,category_1
42496,2021-10-22,4.0,category_1
42496,2021-10-23,3.0,category_1
42496,2021-10-24,2.0,category_1
42496,2021-10-25,7.0,category_1
42496,2021-10-26,2.0,category_1
42496,2021-10-27,10.0,category_1
42496,2021-10-28,4.0,category_1
42496,2021-10-29,11.0,category_1
42496,2021-10-30,5.0,category_1
42496,2021-10-31,6.0,category_1
42496,2021-11-01,2.0,category_1
42496,2021-11-02,3.0,category_1
42496,2021-11-03,1.0,category_1
42496,2021-11-04,2.0,category_1
42496,2021-11-05,12.0,category_1
42496,2021-11-06,,category_1
42496,2021-11-07,2.0,category_1
42496,2021-11-08,6.0,category_1
42496,2021-11-09,6.0,category_1
42496,2021-11-10,4.0,category_1
42496,2021-11-11,7.0,category_1
42496,2021-11-12,2.0,category_1
42496,2021-11-13,3.0,category_1
42496,2021-11-14,4.0,category_1
42496,2021-11-15,7.0,category_1
42496,2021-11-16,,category_1
42496,2021-11-17,4.0,category_1
42496,2021-11-18,3.0,category_1
42496,2021-11-19,5.0,category_1
42496,2021-11-20,3.0,category_1
42496,2021-11-21,2.0,category_1
42496,2021-11-22,5.0,category_1
42496,2021-11-23,,category_1
42496,2021-11-24,,category_1
42496,2021-11-25,,category_1
42496,2021-11-26,7.0,category_1
42496,2021-11-27,2.0,category_1
42496,2021-11-28,6.0,category_1
42496,2021-11-29,10.0,category_1
42496,2021-11-30,3.0,category_1
42496,2021-12-01,3.0,category_1
42496,2021-12-02,11.0,category_1
42496,2021-12-03,1.0,category_1
42496,2021-12-04,6.0,category_1
42496,2021-12-05,4.0,category_1
42496,2021-12-06,10.0,category_1
42496,2021-12-07,7.0,category_1
42496,2021-12-08,4.0,category_1
42496,2021-12-09,4.0,category_1
42496,2021-12-10,33.0,category_1
42496,2021-12-11,39.0,category_1
42496,2021-12-12,5.0,category_1
42496,2021-12-13,,category_1
42496,2021-12-14,7.0,category_1
42496,2021-12-15,8.0,category_1
42496,2021-12-16,4.0,category_1
42496,2021-12-17,4.0,category_1
42496,2021-12-18,3.0,category_1
42496,2021-12-19,3.0,category_1
42496,2021-12-20,1.0,category_1
42496,2021-12-21,2.0,category_1
42496,2021-12-22,2.0,category_1
42496,2021-12-23,17.0,category_1
42496,2021-12-24,5.0,category_1
42496,2021-12-25,15.0,category_1
42496,2021-12-26,1.0,category_1
42496,2021-12-27,2.0,category_1
42496,2021-12-28,4.0,category_1
42496,2021-12-29,4.0,category_1
42496,2021-12-30,16.0,category_1
42496,2021-12-31,14.0,category_1
