,ItemCode,Date,DailySales,CategoryCode
6850,124774,2022-01-22,2,category_1
6851,124774,2022-01-23,6,category_1
6852,124774,2022-01-24,0,category_1
6853,124774,2022-01-25,0,category_1
6854,124774,2022-01-26,0,category_1
6855,124774,2022-01-27,2,category_1
6856,124774,2022-01-28,0,category_1
6857,124774,2022-01-29,0,category_1
6858,124774,2022-01-30,0,category_1
6859,124774,2022-01-31,0,category_1
6860,124774,2022-02-01,0,category_1
6861,124774,2022-02-02,0,category_1
6862,124774,2022-02-03,0,category_1
6863,124774,2022-02-04,0,category_1
6864,124774,2022-02-05,0,category_1
6865,124774,2022-02-06,0,category_1
6866,124774,2022-02-07,0,category_1
6867,124774,2022-02-08,0,category_1
6868,124774,2022-02-09,0,category_1
6869,124774,2022-02-10,0,category_1
6870,124774,2022-02-11,1,category_1
6871,124774,2022-02-12,2,category_1
6872,124774,2022-02-13,4,category_1
6873,124954,2021-10-01,2,category_2
6874,124954,2021-10-02,3,category_2
6875,124954,2021-10-03,2,category_2
6876,124954,2021-10-04,3,category_2
6877,124954,2021-10-05,1,category_2
6878,124954,2021-10-06,2,category_2
6879,124954,2021-10-07,0,category_2
6880,124954,2021-10-08,3,category_2
6881,124954,2021-10-09,0,category_2
6882,124954,2021-10-10,0,category_2
6883,124954,2021-10-11,2,category_2
6884,124954,2021-10-12,1,category_2
6885,124954,2021-10-13,3,category_2
6886,124954,2021-10-14,4,category_2
6887,124954,2021-10-15,0,category_2
6888,124954,2021-10-16,3,category_2
6889,124954,2021-10-17,0,category_2
6890,124954,2021-10-18,4,category_2
6891,124954,2021-10-19,2,category_2
6892,124954,2021-10-20,4,category_2
6893,124954,2021-10-21,2,category_2
6894,124954,2021-10-22,5,category_2
6895,124954,2021-10-23,1,category_2
6896,124954,2021-10-24,0,category_2
6897,124954,2021-10-25,3,category_2
6898,124954,2021-10-26,3,category_2
6899,124954,2021-10-27,2,category_2
6900,124954,2021-10-28,3,category_2
6901,124954,2021-10-29,5,category_2
6902,124954,2021-10-30,6,category_2
6903,124954,2021-10-31,9,category_2
6904,124954,2021-11-01,1,category_2
6905,124954,2021-11-02,5,category_2
6906,124954,2021-11-03,7,category_2
6907,124954,2021-11-04,5,category_2
6908,124954,2021-11-05,8,category_2
6909,124954,2021-11-06,5,category_2
6910,124954,2021-11-07,8,category_2
6911,124954,2021-11-08,10,category_2
6912,124954,2021-11-09,6,category_2
6913,124954,2021-11-10,2,category_2
6914,124954,2021-11-11,5,category_2
6915,124954,2021-11-12,4,category_2
6916,124954,2021-11-13,4,category_2
6917,124954,2021-11-14,4,category_2
6918,124954,2021-11-15,9,category_2
6919,124954,2021-11-16,5,category_2
6920,124954,2021-11-17,11,category_2
6921,124954,2021-11-18,9,category_2
6922,124954,2021-11-19,6,category_2
6923,124954,2021-11-20,3,category_2
6924,124954,2021-11-21,6,category_2
6925,124954,2021-11-22,2,category_2
6926,124954,2021-11-23,1,category_2
6927,124954,2021-11-24,3,category_2
6928,124954,2021-11-25,5,category_2
6929,124954,2021-11-26,4,category_2
6930,124954,2021-11-27,3,category_2
6931,124954,2021-11-28,5,category_2
6932,124954,2021-11-29,3,category_2
6933,124954,2021-11-30,2,category_2
6934,124954,2021-12-01,2,category_2
6935,124954,2021-12-02,2,category_2
6936,124954,2021-12-03,2,category_2
6937,124954,2021-12-04,3,category_2
6938,124954,2021-12-05,1,category_2
6939,124954,2021-12-06,1,category_2
6940,124954,2021-12-07,4,category_2
6941,124954,2021-12-08,2,category_2
6942,124954,2021-12-09,2,category_2
6943,124954,2021-12-10,1,category_2
6944,124954,2021-12-11,2,category_2
6945,124954,2021-12-12,2,category_2
6946,124954,2021-12-13,2,category_2
6947,124954,2021-12-14,1,category_2
6948,124954,2021-12-15,3,category_2
6949,124954,2021-12-16,3,category_2
6950,124954,2021-12-17,3,category_2
6951,124954,2021-12-18,5,category_2
6952,124954,2021-12-19,2,category_2
6953,124954,2021-12-20,1,category_2
6954,124954,2021-12-21,2,category_2
6955,124954,2021-12-22,1,category_2
6956,124954,2021-12-23,4,category_2
6957,124954,2021-12-24,2,category_2
6958,124954,2021-12-25,1,category_2
6959,124954,2021-12-26,1,category_2
6960,124954,2021-12-27,3,category_2
6961,124954,2021-12-28,2,category_2
6962,124954,2021-12-29,2,category_2
6963,124954,2021-12-30,3,category_2
6964,124954,2021-12-31,4,category_2
6965,124954,2022-01-01,2,category_2
6966,124954,2022-01-02,1,category_2
6967,124954,2022-01-03,2,category_2
6968,124954,2022-01-04,4,category_2
6969,124954,2022-01-05,2,category_2
6970,124954,2022-01-06,5,category_2
6971,124954,2022-01-07,2,category_2
6972,124954,2022-01-08,3,category_2
6973,124954,2022-01-09,2,category_2
6974,124954,2022-01-10,3,category_2
6975,124954,2022-01-11,3,category_2
6976,124954,2022-01-12,1,category_2
6977,124954,2022-01-13,2,category_2
6978,124954,2022-01-14,3,category_2
6979,124954,2022-01-15,0,category_2
6980,124954,2022-01-16,1,category_2
6981,124954,2022-01-17,1,category_2
6982,124954,2022-01-18,0,category_2
6983,124954,2022-01-19,2,category_2
6984,124954,2022-01-20,1,category_2
6985,124954,2022-01-21,0,category_2
6986,124954,2022-01-22,2,category_2
6987,124954,2022-01-23,2,category_2
6988,124954,2022-01-24,1,category_2
6989,124954,2022-01-25,4,category_2
6990,124954,2022-01-26,5,category_2
6991,124954,2022-01-27,5,category_2
6992,124954,2022-01-28,4,category_2
6993,124954,2022-01-29,4,category_2
6994,124954,2022-01-30,7,category_2
6995,124954,2022-01-31,3,category_2
6996,124954,2022-02-01,4,category_2
6997,124954,2022-02-02,6,category_2
6998,124954,2022-02-03,6,category_2
6999,124954,2022-02-04,5,category_2
7000,124954,2022-02-05,2,category_2
7001,124954,2022-02-06,1,category_2
7002,124954,2022-02-07,3,category_2
7003,124954,2022-02-08,5,category_2
7004,124954,2022-02-09,4,category_2
7005,124954,2022-02-10,6,category_2
7006,124954,2022-02-11,8,category_2
7007,124954,2022-02-12,4,category_2
7008,124954,2022-02-13,2,category_2
7009,130993,2021-10-02,5,category_2
7010,130993,2021-10-03,2,category_2
7011,130993,2021-10-04,2,category_2
7012,130993,2021-10-05,3,category_2
7013,130993,2021-10-06,1,category_2
7014,130993,2021-10-07,1,category_2
7015,130993,2021-10-08,1,category_2
7016,130993,2021-10-09,7,category_2
7017,130993,2021-10-10,4,category_2
7018,130993,2021-10-11,1,category_2
7019,130993,2021-10-12,3,category_2
7020,130993,2021-10-13,0,category_2
7021,130993,2021-10-14,0,category_2
7022,130993,2021-10-15,1,category_2
7023,130993,2021-10-16,0,category_2
7024,130993,2021-10-17,2,category_2
7025,130993,2021-10-18,2,category_2
7026,130993,2021-10-19,2,category_2
7027,130993,2021-10-20,2,category_2
7028,130993,2021-10-21,5,category_2
7029,130993,2021-10-22,2,category_2
7030,130993,2021-10-23,0,category_2
7031,130993,2021-10-24,0,category_2
7032,130993,2021-10-25,0,category_2
7033,130993,2021-10-26,3,category_2
7034,130993,2021-10-27,0,category_2
7035,130993,2021-10-28,0,category_2
7036,130993,2021-10-29,0,category_2
7037,130993,2021-10-30,4,category_2
7038,130993,2021-10-31,0,category_2
7039,130993,2021-11-01,5,category_2
7040,130993,2021-11-02,6,category_2
7041,130993,2021-11-03,25,category_2
7042,130993,2021-11-04,6,category_2
7043,130993,2021-11-05,1,category_2
7044,130993,2021-11-06,0,category_2
7045,130993,2021-11-07,0,category_2
7046,130993,2021-11-08,3,category_2
7047,130993,2021-11-09,0,category_2
7048,130993,2021-11-10,2,category_2
7049,130993,2021-11-11,1,category_2
7050,130993,2021-11-12,8,category_2
7051,130993,2021-11-13,10,category_2
7052,130993,2021-11-14,13,category_2
7053,130993,2021-11-15,8,category_2
7054,130993,2021-11-16,9,category_2
7055,130993,2021-11-17,15,category_2
7056,130993,2021-11-18,1,category_2
7057,130993,2021-11-19,1,category_2
7058,130993,2021-11-20,4,category_2
7059,130993,2021-11-21,3,category_2
7060,130993,2021-11-22,1,category_2
7061,130993,2021-11-23,0,category_2
7062,130993,2021-11-24,0,category_2
7063,130993,2021-11-25,0,category_2
7064,130993,2021-11-26,2,category_2
7065,130993,2021-11-27,4,category_2
7066,130993,2021-11-28,0,category_2
7067,130993,2021-11-29,0,category_2
7068,130993,2021-11-30,4,category_2
7069,130993,2021-12-01,0,category_2
7070,130993,2021-12-02,1,category_2
7071,130993,2021-12-03,0,category_2
7072,130993,2021-12-04,0,category_2
7073,130993,2021-12-05,2,category_2
7074,130993,2021-12-06,1,category_2
7075,130993,2021-12-07,4,category_2
7076,130993,2021-12-08,1,category_2
7077,130993,2021-12-09,0,category_2
7078,130993,2021-12-10,5,category_2
7079,130993,2021-12-11,1,category_2
7080,130993,2021-12-12,0,category_2
7081,130993,2021-12-13,3,category_2
7082,130993,2021-12-14,1,category_2
7083,130993,2021-12-15,0,category_2
7084,130993,2021-12-16,0,category_2
7085,130993,2021-12-17,0,category_2
7086,130993,2021-12-18,0,category_2
7087,130993,2021-12-19,1,category_2
7088,130993,2021-12-20,0,category_2
7089,130993,2021-12-21,2,category_2
7090,130993,2021-12-22,3,category_2
7091,130993,2021-12-23,0,category_2
7092,130993,2021-12-24,4,category_2
7093,130993,2021-12-25,5,category_2
7094,130993,2021-12-26,1,category_2
7095,130993,2021-12-27,1,category_2
7096,130993,2021-12-28,0,category_2
7097,130993,2021-12-29,16,category_2
7098,130993,2021-12-30,3,category_2
7099,130993,2021-12-31,5,category_2
7100,130993,2022-01-01,3,category_2
7101,130993,2022-01-02,1,category_2
7102,130993,2022-01-03,1,category_2
7103,130993,2022-01-04,2,category_2
7104,130993,2022-01-05,0,category_2
7105,130993,2022-01-06,2,category_2
7106,130993,2022-01-07,1,category_2
7107,130993,2022-01-08,2,category_2
7108,130993,2022-01-09,0,category_2
7109,130993,2022-01-10,3,category_2
7110,130993,2022-01-11,1,category_2
7111,130993,2022-01-12,0,category_2
7112,130993,2022-01-13,3,category_2
7113,130993,2022-01-14,14,category_2
7114,130993,2022-01-15,4,category_2
7115,130993,2022-01-16,4,category_2
7116,130993,2022-01-17,4,category_2
7117,130993,2022-01-18,8,category_2
7118,130993,2022-01-19,3,category_2
7119,130993,2022-01-20,5,category_2
7120,130993,2022-01-21,3,category_2
7121,130993,2022-01-22,1,category_2
7122,130993,2022-01-23,1,category_2
7123,130993,2022-01-24,0,category_2
7124,130993,2022-01-25,4,category_2
7125,130993,2022-01-26,2,category_2
7126,130993,2022-01-27,1,category_2
7127,130993,2022-01-28,1,category_2
7128,130993,2022-01-29,1,category_2
7129,130993,2022-01-30,3,category_2
7130,130993,2022-01-31,0,category_2
7131,130993,2022-02-01,4,category_2
7132,130993,2022-02-02,1,category_2
7133,130993,2022-02-03,0,category_2
7134,130993,2022-02-04,0,category_2
7135,130993,2022-02-05,1,category_2
7136,130993,2022-02-06,0,category_2
7137,130993,2022-02-07,1,category_2
7138,130993,2022-02-08,7,category_2
7139,130993,2022-02-09,0,category_2
7140,130993,2022-02-10,3,category_2
7141,130993,2022-02-11,16,category_2
7142,130993,2022-02-12,5,category_2
7143,130993,2022-02-13,13,category_2
7144,131983,2021-10-01,2,category_3
7145,131983,2021-10-02,9,category_3
7146,131983,2021-10-03,7,category_3
7147,131983,2021-10-04,9,category_3
7148,131983,2021-10-05,3,category_3
7149,131983,2021-10-06,6,category_3
7150,131983,2021-10-07,7,category_3
7151,131983,2021-10-08,4,category_3
7152,131983,2021-10-09,11,category_3
7153,131983,2021-10-10,4,category_3
7154,131983,2021-10-11,9,category_3
7155,131983,2021-10-12,4,category_3
7156,131983,2021-10-13,3,category_3
7157,131983,2021-10-14,5,category_3
7158,131983,2021-10-15,6,category_3
7159,131983,2021-10-16,6,category_3
7160,131983,2021-10-17,7,category_3
7161,131983,2021-10-18,13,category_3
7162,131983,2021-10-19,1,category_3
7163,131983,2021-10-20,2,category_3
7164,131983,2021-10-21,7,category_3
7165,131983,2021-10-22,5,category_3
7166,131983,2021-10-23,2,category_3
7167,131983,2021-10-24,3,category_3
7168,131983,2021-10-25,2,category_3
7169,131983,2021-10-26,1,category_3
7170,131983,2021-10-27,4,category_3
7171,131983,2021-10-28,5,category_3
7172,131983,2021-10-29,2,category_3
7173,131983,2021-10-30,2,category_3
7174,131983,2021-10-31,4,category_3
7175,131983,2021-11-01,6,category_3
7176,131983,2021-11-02,5,category_3
7177,131983,2021-11-03,3,category_3
7178,131983,2021-11-04,5,category_3
7179,131983,2021-11-05,1,category_3
7180,131983,2021-11-06,4,category_3
7181,131983,2021-11-07,6,category_3
7182,131983,2021-11-08,2,category_3
7183,131983,2021-11-09,3,category_3
7184,131983,2021-11-10,7,category_3
7185,131983,2021-11-11,3,category_3
7186,131983,2021-11-12,4,category_3
7187,131983,2021-11-13,7,category_3
7188,131983,2021-11-14,5,category_3
7189,131983,2021-11-15,6,category_3
7190,131983,2021-11-16,4,category_3
7191,131983,2021-11-17,8,category_3
7192,131983,2021-11-18,14,category_3
7193,131983,2021-11-19,5,category_3
7194,131983,2021-11-20,13,category_3
7195,131983,2021-11-21,5,category_3
7196,131983,2021-11-22,3,category_3
7197,131983,2021-11-23,2,category_3
7198,131983,2021-11-24,6,category_3
7199,131983,2021-11-25,3,category_3
7200,131983,2021-11-26,9,category_3
7201,131983,2021-11-27,2,category_3
7202,131983,2021-11-28,7,category_3
7203,131983,2021-11-29,9,category_3
7204,131983,2021-11-30,3,category_3
7205,131983,2021-12-01,7,category_3
7206,131983,2021-12-02,1,category_3
7207,131983,2021-12-03,2,category_3
7208,131983,2021-12-04,6,category_3
7209,131983,2021-12-05,2,category_3
7210,131983,2021-12-06,4,category_3
7211,131983,2021-12-07,6,category_3
7212,131983,2021-12-08,4,category_3
7213,131983,2021-12-09,1,category_3
7214,131983,2021-12-10,9,category_3
7215,131983,2021-12-11,7,category_3
7216,131983,2021-12-12,8,category_3
7217,131983,2021-12-13,2,category_3
7218,131983,2021-12-14,4,category_3
7219,131983,2021-12-15,4,category_3
7220,131983,2021-12-16,2,category_3
7221,131983,2021-12-17,6,category_3
7222,131983,2021-12-18,7,category_3
7223,131983,2021-12-19,8,category_3
7224,131983,2021-12-20,2,category_3
7225,131983,2021-12-21,7,category_3
7226,131983,2021-12-22,5,category_3
7227,131983,2021-12-23,12,category_3
7228,131983,2021-12-24,7,category_3
7229,131983,2021-12-25,7,category_3
7230,131983,2021-12-26,5,category_3
7231,131983,2021-12-27,7,category_3
7232,131983,2021-12-28,4,category_3
7233,131983,2021-12-29,9,category_3
7234,131983,2021-12-30,6,category_3
7235,131983,2021-12-31,7,category_3
7236,131983,2022-01-01,6,category_3
7237,131983,2022-01-02,2,category_3
7238,131983,2022-01-03,2,category_3
7239,131983,2022-01-04,10,category_3
7240,131983,2022-01-05,10,category_3
7241,131983,2022-01-06,8,category_3
7242,131983,2022-01-07,4,category_3
7243,131983,2022-01-08,2,category_3
7244,131983,2022-01-09,1,category_3
7245,131983,2022-01-10,4,category_3
7246,131983,2022-01-11,10,category_3
7247,131983,2022-01-12,5,category_3
7248,131983,2022-01-13,3,category_3
7249,131983,2022-01-14,0,category_3
7250,131983,2022-01-15,0,category_3
7251,131983,2022-01-16,2,category_3
7252,131983,2022-01-17,4,category_3
7253,131983,2022-01-18,4,category_3
7254,131983,2022-01-19,2,category_3
7255,131983,2022-01-20,1,category_3
7256,131983,2022-01-21,5,category_3
7257,131983,2022-01-22,7,category_3
7258,131983,2022-01-23,6,category_3
7259,131983,2022-01-24,9,category_3
7260,131983,2022-01-25,2,category_3
7261,131983,2022-01-26,5,category_3
7262,131983,2022-01-27,10,category_3
7263,131983,2022-01-28,5,category_3
7264,131983,2022-01-29,6,category_3
7265,131983,2022-01-30,2,category_3
7266,131983,2022-01-31,7,category_3
7267,131983,2022-02-01,2,category_3
7268,131983,2022-02-02,7,category_3
7269,131983,2022-02-03,6,category_3
7270,131983,2022-02-04,1,category_3
7271,131983,2022-02-05,5,category_3
7272,131983,2022-02-06,3,category_3
7273,131983,2022-02-07,5,category_3
7274,131983,2022-02-08,7,category_3
7275,131983,2022-02-09,10,category_3
7276,131983,2022-02-10,6,category_3
7277,131983,2022-02-11,3,category_3
7278,131983,2022-02-12,3,category_3
7279,131983,2022-02-13,3,category_3
7280,132028,2021-10-01,26,category_2
7281,132028,2021-10-02,16,category_2
7282,132028,2021-10-03,55,category_2
7283,132028,2021-10-04,18,category_2
7284,132028,2021-10-05,28,category_2
7285,132028,2021-10-06,20,category_2
7286,132028,2021-10-07,21,category_2
7287,132028,2021-10-08,18,category_2
7288,132028,2021-10-09,12,category_2
7289,132028,2021-10-10,16,category_2
7290,132028,2021-10-11,19,category_2
7291,132028,2021-10-12,14,category_2
7292,132028,2021-10-13,13,category_2
7293,132028,2021-10-14,24,category_2
7294,132028,2021-10-15,9,category_2
7295,132028,2021-10-16,19,category_2
7296,132028,2021-10-17,34,category_2
7297,132028,2021-10-18,10,category_2
7298,132028,2021-10-19,26,category_2
7299,132028,2021-10-20,15,category_2
7300,132028,2021-10-21,11,category_2
7301,132028,2021-10-22,13,category_2
7302,132028,2021-10-23,15,category_2
7303,132028,2021-10-24,19,category_2
7304,132028,2021-10-25,20,category_2
7305,132028,2021-10-26,20,category_2
7306,132028,2021-10-27,34,category_2
7307,132028,2021-10-28,20,category_2
7308,132028,2021-10-29,26,category_2
7309,132028,2021-10-30,20,category_2
7310,132028,2021-10-31,14,category_2
7311,132028,2021-11-01,45,category_2
7312,132028,2021-11-02,35,category_2
7313,132028,2021-11-03,37,category_2
7314,132028,2021-11-04,36,category_2
7315,132028,2021-11-05,29,category_2
7316,132028,2021-11-06,16,category_2
7317,132028,2021-11-07,13,category_2
7318,132028,2021-11-08,14,category_2
7319,132028,2021-11-09,32,category_2
7320,132028,2021-11-10,18,category_2
7321,132028,2021-11-11,17,category_2
7322,132028,2021-11-12,75,category_2
7323,132028,2021-11-13,13,category_2
7324,132028,2021-11-14,24,category_2
7325,132028,2021-11-15,10,category_2
7326,132028,2021-11-16,14,category_2
7327,132028,2021-11-17,19,category_2
7328,132028,2021-11-18,10,category_2
7329,132028,2021-11-19,14,category_2
7330,132028,2021-11-20,19,category_2
7331,132028,2021-11-21,22,category_2
7332,132028,2021-11-22,30,category_2
7333,132028,2021-11-23,26,category_2
7334,132028,2021-11-24,72,category_2
7335,132028,2021-11-25,30,category_2
7336,132028,2021-11-26,37,category_2
7337,132028,2021-11-27,16,category_2
7338,132028,2021-11-28,14,category_2
7339,132028,2021-11-29,26,category_2
7340,132028,2021-11-30,22,category_2
7341,132028,2021-12-01,84,category_2
7342,132028,2021-12-02,29,category_2
7343,132028,2021-12-03,23,category_2
7344,132028,2021-12-04,16,category_2
7345,132028,2021-12-05,19,category_2
7346,132028,2021-12-06,14,category_2
7347,132028,2021-12-07,21,category_2
7348,132028,2021-12-08,19,category_2
7349,132028,2021-12-09,21,category_2
7350,132028,2021-12-10,23,category_2
7351,132028,2021-12-11,20,category_2
7352,132028,2021-12-12,9,category_2
7353,132028,2021-12-13,15,category_2
7354,132028,2021-12-14,16,category_2
7355,132028,2021-12-15,24,category_2
7356,132028,2021-12-16,18,category_2
7357,132028,2021-12-17,4,category_2
7358,132028,2021-12-18,29,category_2
7359,132028,2021-12-19,7,category_2
7360,132028,2021-12-20,23,category_2
7361,132028,2021-12-21,14,category_2
7362,132028,2021-12-22,30,category_2
7363,132028,2021-12-23,24,category_2
7364,132028,2021-12-24,14,category_2
7365,132028,2021-12-25,21,category_2
7366,132028,2021-12-26,14,category_2
7367,132028,2021-12-27,11,category_2
7368,132028,2021-12-28,7,category_2
7369,132028,2021-12-29,7,category_2
7370,132028,2021-12-30,32,category_2
7371,132028,2021-12-31,12,category_2
7372,132028,2022-01-01,6,category_2
7373,132028,2022-01-02,11,category_2
7374,132028,2022-01-03,19,category_2
7375,132028,2022-01-04,10,category_2
7376,132028,2022-01-05,10,category_2
7377,132028,2022-01-06,23,category_2
7378,132028,2022-01-07,15,category_2
7379,132028,2022-01-08,21,category_2
7380,132028,2022-01-09,45,category_2
7381,132028,2022-01-10,16,category_2
7382,132028,2022-01-11,20,category_2
7383,132028,2022-01-12,36,category_2
7384,132028,2022-01-13,22,category_2
7385,132028,2022-01-14,23,category_2
7386,132028,2022-01-15,14,category_2
7387,132028,2022-01-16,16,category_2
7388,132028,2022-01-17,12,category_2
7389,132028,2022-01-18,13,category_2
7390,132028,2022-01-19,18,category_2
7391,132028,2022-01-20,22,category_2
7392,132028,2022-01-21,54,category_2
7393,132028,2022-01-22,39,category_2
7394,132028,2022-01-23,40,category_2
7395,132028,2022-01-24,35,category_2
7396,132028,2022-01-25,65,category_2
7397,132028,2022-01-26,32,category_2
7398,132028,2022-01-27,30,category_2
7399,132028,2022-01-28,19,category_2
7400,132028,2022-01-29,21,category_2
7401,132028,2022-01-30,25,category_2
7402,132028,2022-01-31,6,category_2
7403,132028,2022-02-01,15,category_2
7404,132028,2022-02-02,22,category_2
7405,132028,2022-02-03,24,category_2
7406,132028,2022-02-04,17,category_2
7407,132028,2022-02-05,16,category_2
7408,132028,2022-02-06,17,category_2
7409,132028,2022-02-07,22,category_2
7410,132028,2022-02-08,19,category_2
7411,132028,2022-02-09,29,category_2
7412,132028,2022-02-10,15,category_2
7413,132028,2022-02-11,14,category_2
7414,132028,2022-02-12,26,category_2
7415,132028,2022-02-13,17,category_2
7416,132334,2021-10-01,2,category_3
7417,132334,2021-10-02,7,category_3
7418,132334,2021-10-03,2,category_3
7419,132334,2021-10-04,1,category_3
7420,132334,2021-10-05,0,category_3
7421,132334,2021-10-06,0,category_3
7422,132334,2021-10-07,7,category_3
7423,132334,2021-10-08,0,category_3
7424,132334,2021-10-09,3,category_3
7425,132334,2021-10-10,3,category_3
7426,132334,2021-10-11,6,category_3
7427,132334,2021-10-12,6,category_3
7428,132334,2021-10-13,3,category_3
7429,132334,2021-10-14,1,category_3
7430,132334,2021-10-15,0,category_3
7431,132334,2021-10-16,1,category_3
7432,132334,2021-10-17,3,category_3
7433,132334,2021-10-18,0,category_3
7434,132334,2021-10-19,1,category_3
7435,132334,2021-10-20,4,category_3
7436,132334,2021-10-21,1,category_3
7437,132334,2021-10-22,0,category_3
7438,132334,2021-10-23,1,category_3
7439,132334,2021-10-24,4,category_3
7440,132334,2021-10-25,1,category_3
7441,132334,2021-10-26,0,category_3
7442,132334,2021-10-27,4,category_3
7443,132334,2021-10-28,1,category_3
7444,132334,2021-10-29,1,category_3
7445,132334,2021-10-30,0,category_3
7446,132334,2021-10-31,0,category_3
7447,132334,2021-11-01,0,category_3
7448,132334,2021-11-02,0,category_3
7449,132334,2021-11-03,4,category_3
7450,132334,2021-11-04,4,category_3
7451,132334,2021-11-05,0,category_3
7452,132334,2021-11-06,0,category_3
7453,132334,2021-11-07,4,category_3
7454,132334,2021-11-08,3,category_3
7455,132334,2021-11-09,1,category_3
7456,132334,2021-11-10,1,category_3
7457,132334,2021-11-11,5,category_3
7458,132334,2021-11-12,1,category_3
7459,132334,2021-11-13,6,category_3
7460,132334,2021-11-14,3,category_3
7461,132334,2021-11-15,1,category_3
7462,132334,2021-11-16,1,category_3
7463,132334,2021-11-17,3,category_3
7464,132334,2021-11-18,0,category_3
7465,132334,2021-11-19,3,category_3
7466,132334,2021-11-20,6,category_3
7467,132334,2021-11-21,5,category_3
7468,132334,2021-11-22,3,category_3
7469,132334,2021-11-23,1,category_3
7470,132334,2021-11-24,5,category_3
7471,132334,2021-11-25,0,category_3
7472,132334,2021-11-26,5,category_3
7473,132334,2021-11-27,18,category_3
7474,132334,2021-11-28,10,category_3
7475,132334,2021-11-29,4,category_3
7476,132334,2021-11-30,2,category_3
7477,132334,2021-12-01,5,category_3
7478,132334,2021-12-02,4,category_3
7479,132334,2021-12-03,1,category_3
7480,132334,2021-12-04,15,category_3
7481,132334,2021-12-05,13,category_3
7482,132334,2021-12-06,4,category_3
7483,132334,2021-12-07,8,category_3
7484,132334,2021-12-08,1,category_3
7485,132334,2021-12-09,4,category_3
7486,132334,2021-12-10,5,category_3
7487,132334,2021-12-11,4,category_3
7488,132334,2021-12-12,8,category_3
7489,132334,2021-12-13,2,category_3
7490,132334,2021-12-14,6,category_3
7491,132334,2021-12-15,1,category_3
7492,132334,2021-12-16,2,category_3
7493,132334,2021-12-17,5,category_3
7494,132334,2021-12-18,6,category_3
7495,132334,2021-12-19,9,category_3
7496,132334,2021-12-20,3,category_3
7497,132334,2021-12-21,6,category_3
7498,132334,2021-12-22,3,category_3
7499,132334,2021-12-23,3,category_3
7500,132334,2021-12-24,3,category_3
7501,132334,2021-12-25,5,category_3
7502,132334,2021-12-26,2,category_3
7503,132334,2021-12-27,0,category_3
7504,132334,2021-12-28,5,category_3
7505,132334,2021-12-29,3,category_3
7506,132334,2021-12-30,5,category_3
7507,132334,2021-12-31,8,category_3
7508,132334,2022-01-01,12,category_3
7509,132334,2022-01-02,4,category_3
7510,132334,2022-01-03,10,category_3
7511,132334,2022-01-04,7,category_3
7512,132334,2022-01-05,2,category_3
7513,132334,2022-01-06,1,category_3
7514,132334,2022-01-07,1,category_3
7515,132334,2022-01-08,4,category_3
7516,132334,2022-01-09,4,category_3
7517,132334,2022-01-10,0,category_3
7518,132334,2022-01-11,1,category_3
7519,132334,2022-01-12,1,category_3
7520,132334,2022-01-13,1,category_3
7521,132334,2022-01-14,8,category_3
7522,132334,2022-01-15,5,category_3
7523,132334,2022-01-16,6,category_3
7524,132334,2022-01-17,2,category_3
7525,132334,2022-01-18,5,category_3
7526,132334,2022-01-19,7,category_3
7527,132334,2022-01-20,4,category_3
7528,132334,2022-01-21,0,category_3
7529,132334,2022-01-22,3,category_3
7530,132334,2022-01-23,2,category_3
7531,132334,2022-01-24,1,category_3
7532,132334,2022-01-25,2,category_3
7533,132334,2022-01-26,4,category_3
7534,132334,2022-01-27,0,category_3
7535,132334,2022-01-28,2,category_3
7536,132334,2022-01-29,5,category_3
7537,132334,2022-01-30,2,category_3
7538,132334,2022-01-31,2,category_3
7539,132334,2022-02-01,0,category_3
7540,132334,2022-02-02,1,category_3
7541,132334,2022-02-03,4,category_3
7542,132334,2022-02-04,1,category_3
7543,132334,2022-02-05,1,category_3
7544,132334,2022-02-06,6,category_3
7545,132334,2022-02-07,2,category_3
7546,132334,2022-02-08,0,category_3
7547,132334,2022-02-09,0,category_3
7548,132334,2022-02-10,1,category_3
7549,132334,2022-02-11,1,category_3
7550,132334,2022-02-12,4,category_3
7551,132334,2022-02-13,5,category_3
7552,138742,2021-10-01,4,category_2
7553,138742,2021-10-02,3,category_2
7554,138742,2021-10-03,2,category_2
7555,138742,2021-10-04,4,category_2
7556,138742,2021-10-05,4,category_2
7557,138742,2021-10-06,10,category_2
7558,138742,2021-10-07,11,category_2
7559,138742,2021-10-08,1,category_2
7560,138742,2021-10-09,3,category_2
7561,138742,2021-10-10,3,category_2
7562,138742,2021-10-11,1,category_2
7563,138742,2021-10-12,4,category_2
7564,138742,2021-10-13,1,category_2
7565,138742,2021-10-14,0,category_2
7566,138742,2021-10-15,5,category_2
7567,138742,2021-10-16,4,category_2
7568,138742,2021-10-17,6,category_2
7569,138742,2021-10-18,2,category_2
7570,138742,2021-10-19,0,category_2
7571,138742,2021-10-20,1,category_2
7572,138742,2021-10-21,3,category_2
7573,138742,2021-10-22,5,category_2
7574,138742,2021-10-23,1,category_2
7575,138742,2021-10-24,1,category_2
7576,138742,2021-10-25,4,category_2
7577,138742,2021-10-26,4,category_2
7578,138742,2021-10-27,4,category_2
7579,138742,2021-10-28,6,category_2
7580,138742,2021-10-29,3,category_2
7581,138742,2021-10-30,5,category_2
7582,138742,2021-10-31,4,category_2
7583,138742,2021-11-01,6,category_2
7584,138742,2021-11-02,2,category_2
